   0.119000E+02   0.304613E+03   0.178051E+02   0.573161E+04   0.408358E+03
   0.120000E+02   0.308183E+03   0.178670E+02   0.586666E+04   0.414174E+03
   0.121000E+02   0.311731E+03   0.179280E+02   0.600269E+04   0.419952E+03
   0.122000E+02   0.315259E+03   0.179882E+02   0.613966E+04   0.425699E+03
   0.123000E+02   0.318766E+03   0.180473E+02   0.627754E+04   0.431410E+03
   0.124000E+02   0.322253E+03   0.181055E+02   0.641631E+04   0.437086E+03
   0.125000E+02   0.325721E+03   0.181630E+02   0.655593E+04   0.442726E+03
   0.126000E+02   0.329170E+03   0.182193E+02   0.669638E+04   0.448327E+03
   0.127000E+02   0.332600E+03   0.182755E+02   0.683763E+04   0.453892E+03
   0.128000E+02   0.336014E+03   0.183310E+02   0.697966E+04   0.459420E+03
   0.129000E+02   0.339411E+03   0.183857E+02   0.712245E+04   0.464906E+03
   0.130000E+02   0.342793E+03   0.184398E+02   0.726597E+04   0.470357E+03
   0.131000E+02   0.346159E+03   0.184936E+02   0.741020E+04   0.475764E+03
   0.132000E+02   0.349512E+03   0.185472E+02   0.755512E+04   0.481133E+03
   0.133000E+02   0.352852E+03   0.186005E+02   0.770071E+04   0.486463E+03
   0.134000E+02   0.356179E+03   0.186534E+02   0.784695E+04   0.491751E+03
   0.135000E+02   0.359493E+03   0.187061E+02   0.799383E+04   0.496998E+03
   0.136000E+02   0.362796E+03   0.187587E+02   0.814132E+04   0.502209E+03
   0.137000E+02   0.366088E+03   0.188112E+02   0.828941E+04   0.507376E+03
   0.138000E+02   0.369369E+03   0.188636E+02   0.843810E+04   0.512503E+03
   0.139000E+02   0.372640E+03   0.189159E+02   0.858734E+04   0.517592E+03
   0.140000E+02   0.375901E+03   0.189681E+02   0.873715E+04   0.522638E+03
   0.141000E+02   0.379152E+03   0.190204E+02   0.888750E+04   0.527648E+03
   0.142000E+02   0.382394E+03   0.190724E+02   0.903837E+04   0.532617E+03
   0.143000E+02   0.385626E+03   0.191243E+02   0.918976E+04   0.537545E+03
   0.144000E+02   0.388849E+03   0.191762E+02   0.934165E+04   0.542443E+03
   0.145000E+02   0.392064E+03   0.192281E+02   0.949401E+04   0.547282E+03
   0.146000E+02   0.395270E+03   0.192798E+02   0.964686E+04   0.552099E+03
   0.147000E+02   0.398467E+03   0.193319E+02   0.980017E+04   0.556873E+03
   0.148000E+02   0.401655E+03   0.193833E+02   0.995394E+04   0.561612E+03
   0.149000E+02   0.404836E+03   0.194350E+02   0.101081E+05   0.566307E+03
   0.150000E+02   0.408008E+03   0.194864E+02   0.102628E+05   0.570966E+03
   0.151000E+02   0.411172E+03   0.195378E+02   0.104178E+05   0.575584E+03
   0.152000E+02   0.414327E+03   0.195890E+02   0.105733E+05   0.580172E+03
   0.153000E+02   0.417475E+03   0.196406E+02   0.107291E+05   0.584738E+03
   0.154000E+02   0.420615E+03   0.196917E+02   0.108853E+05   0.589244E+03
   0.155000E+02   0.423747E+03   0.197430E+02   0.110419E+05   0.593709E+03
   0.156000E+02   0.426871E+03   0.197943E+02   0.111989E+05   0.598161E+03
   0.157000E+02   0.429988E+03   0.198451E+02   0.113562E+05   0.602551E+03
   0.158000E+02   0.433096E+03   0.198963E+02   0.115138E+05   0.606938E+03
   0.159000E+02   0.436197E+03   0.199472E+02   0.116718E+05   0.611256E+03
   0.160000E+02   0.439291E+03   0.199979E+02   0.118301E+05   0.615569E+03
   0.161000E+02   0.442377E+03   0.200488E+02   0.119888E+05   0.619829E+03
   0.162000E+02   0.445455E+03   0.200996E+02   0.121477E+05   0.624068E+03
   0.163000E+02   0.448526E+03   0.201504E+02   0.123069E+05   0.628279E+03
   0.164000E+02   0.451590E+03   0.202008E+02   0.124664E+05   0.632449E+03
   0.165000E+02   0.454646E+03   0.202516E+02   0.126262E+05   0.636581E+03
   0.166000E+02   0.457695E+03   0.203021E+02   0.127862E+05   0.640708E+03
   0.167000E+02   0.460737E+03   0.203526E+02   0.129465E+05   0.644774E+03
   0.168000E+02   0.463772E+03   0.204031E+02   0.131070E+05   0.648796E+03
   0.169000E+02   0.466799E+03   0.204534E+02   0.132679E+05   0.652824E+03
   0.170000E+02   0.469819E+03   0.205037E+02   0.134289E+05   0.656832E+03
   0.171000E+02   0.472832E+03   0.205539E+02   0.135901E+05   0.660792E+03
   0.172000E+02   0.475838E+03   0.206043E+02   0.137516E+05   0.664709E+03
   0.173000E+02   0.478837E+03   0.206545E+02   0.139132E+05   0.668609E+03
   0.174000E+02   0.481829E+03   0.207046E+02   0.140751E+05   0.672481E+03
   0.175000E+02   0.484813E+03   0.207544E+02   0.142372E+05   0.676339E+03
   0.176000E+02   0.487792E+03   0.208044E+02   0.143994E+05   0.680160E+03
   0.177000E+02   0.490762E+03   0.208542E+02   0.145619E+05   0.683936E+03
   0.178000E+02   0.493726E+03   0.209042E+02   0.147245E+05   0.687732E+03
   0.179000E+02   0.496683E+03   0.209539E+02   0.148872E+05   0.691439E+03
   0.180000E+02   0.499634E+03   0.210036E+02   0.150501E+05   0.695179E+03
   0.181000E+02   0.502577E+03   0.210530E+02   0.152132E+05   0.698860E+03
   0.182000E+02   0.505513E+03   0.211027E+02   0.153764E+05   0.702558E+03
   0.183000E+02   0.508443E+03   0.211520E+02   0.155398E+05   0.706196E+03
   0.184000E+02   0.511366E+03   0.212014E+02   0.157032E+05   0.709815E+03
   0.185000E+02   0.514282E+03   0.212504E+02   0.158668E+05   0.713417E+03
   0.186000E+02   0.517192E+03   0.212999E+02   0.160305E+05   0.716996E+03
   0.187000E+02   0.520095E+03   0.213490E+02   0.161944E+05   0.720566E+03
   0.188000E+02   0.522990E+03   0.213978E+02   0.163583E+05   0.724117E+03
   0.189000E+02   0.525880E+03   0.214469E+02   0.165223E+05   0.727627E+03
   0.190000E+02   0.528762E+03   0.214956E+02   0.166864E+05   0.731106E+03
   0.191000E+02   0.531638E+03   0.215443E+02   0.168506E+05   0.734596E+03
   0.192000E+02   0.534507E+03   0.215927E+02   0.170149E+05   0.738057E+03
   0.193000E+02   0.537370E+03   0.216411E+02   0.171792E+05   0.741483E+03
