#    time(ps)        R(t,x=0)       J(t,x=L)
   0.555000E+02   0.452505E+04   0.151437E+04
   0.556000E+02   0.452608E+04   0.151540E+04
   0.557000E+02   0.452710E+04   0.151641E+04
   0.558000E+02   0.452812E+04   0.151742E+04
   0.559000E+02   0.452913E+04   0.151843E+04
   0.560000E+02   0.453014E+04   0.151943E+04
   0.561000E+02   0.453115E+04   0.152043E+04
   0.562000E+02   0.453215E+04   0.152142E+04
   0.563000E+02   0.453314E+04   0.152241E+04
   0.564000E+02   0.453413E+04   0.152340E+04
   0.565000E+02   0.453512E+04   0.152438E+04
   0.566000E+02   0.453610E+04   0.152535E+04
   0.567000E+02   0.453708E+04   0.152632E+04
   0.568000E+02   0.453805E+04   0.152729E+04
   0.569000E+02   0.453902E+04   0.152825E+04
   0.570000E+02   0.453998E+04   0.152921E+04
   0.571000E+02   0.454094E+04   0.153017E+04
   0.572000E+02   0.454190E+04   0.153111E+04
   0.573000E+02   0.454285E+04   0.153206E+04
   0.574000E+02   0.454379E+04   0.153300E+04
   0.575000E+02   0.454474E+04   0.153394E+04
   0.576000E+02   0.454567E+04   0.153487E+04
   0.577000E+02   0.454661E+04   0.153580E+04
   0.578000E+02   0.454753E+04   0.153672E+04
   0.579000E+02   0.454846E+04   0.153764E+04
   0.580000E+02   0.454938E+04   0.153856E+04
   0.581000E+02   0.455030E+04   0.153947E+04
   0.582000E+02   0.455121E+04   0.154038E+04
   0.583000E+02   0.455212E+04   0.154128E+04
   0.584000E+02   0.455302E+04   0.154218E+04
   0.585000E+02   0.455392E+04   0.154307E+04
   0.586000E+02   0.455481E+04   0.154396E+04
   0.587000E+02   0.455571E+04   0.154485E+04
   0.588000E+02   0.455659E+04   0.154573E+04
   0.589000E+02   0.455748E+04   0.154661E+04
   0.590000E+02   0.455836E+04   0.154749E+04
   0.591000E+02   0.455923E+04   0.154836E+04
   0.592000E+02   0.456010E+04   0.154923E+04
   0.593000E+02   0.456097E+04   0.155009E+04
   0.594000E+02   0.456183E+04   0.155095E+04
   0.595000E+02   0.456269E+04   0.155180E+04
   0.596000E+02   0.456355E+04   0.155265E+04
   0.597000E+02   0.456440E+04   0.155350E+04
   0.598000E+02   0.456524E+04   0.155435E+04
   0.599000E+02   0.456609E+04   0.155519E+04
   0.600000E+02   0.456693E+04   0.155602E+04
   0.601000E+02   0.456776E+04   0.155685E+04
   0.602000E+02   0.456860E+04   0.155768E+04
   0.603000E+02   0.456942E+04   0.155851E+04
   0.604000E+02   0.457025E+04   0.155933E+04
   0.605000E+02   0.457107E+04   0.156015E+04
   0.606000E+02   0.457189E+04   0.156096E+04
   0.607000E+02   0.457270E+04   0.156177E+04
   0.608000E+02   0.457351E+04   0.156258E+04
   0.609000E+02   0.457431E+04   0.156338E+04
   0.610000E+02   0.457512E+04   0.156418E+04
   0.611000E+02   0.457591E+04   0.156497E+04
   0.612000E+02   0.457671E+04   0.156576E+04
   0.613000E+02   0.457750E+04   0.156655E+04
   0.614000E+02   0.457829E+04   0.156734E+04
   0.615000E+02   0.457907E+04   0.156812E+04
   0.616000E+02   0.457985E+04   0.156890E+04
   0.617000E+02   0.458063E+04   0.156967E+04
   0.618000E+02   0.458140E+04   0.157044E+04
   0.619000E+02   0.458217E+04   0.157121E+04
   0.620000E+02   0.458294E+04   0.157197E+04
   0.621000E+02   0.458370E+04   0.157273E+04
   0.622000E+02   0.458446E+04   0.157349E+04
   0.623000E+02   0.458521E+04   0.157424E+04
   0.624000E+02   0.458596E+04   0.157499E+04
   0.625000E+02   0.458671E+04   0.157574E+04
   0.626000E+02   0.458746E+04   0.157648E+04
   0.627000E+02   0.458820E+04   0.157722E+04
   0.628000E+02   0.458894E+04   0.157795E+04
   0.629000E+02   0.458967E+04   0.157869E+04
   0.630000E+02   0.459041E+04   0.157942E+04
   0.631000E+02   0.459113E+04   0.158014E+04
   0.632000E+02   0.459186E+04   0.158087E+04
   0.633000E+02   0.459258E+04   0.158159E+04
   0.634000E+02   0.459330E+04   0.158230E+04
   0.635000E+02   0.459401E+04   0.158301E+04
   0.636000E+02   0.459473E+04   0.158372E+04
   0.637000E+02   0.459543E+04   0.158443E+04
   0.638000E+02   0.459614E+04   0.158513E+04
   0.639000E+02   0.459684E+04   0.158583E+04
   0.640000E+02   0.459754E+04   0.158653E+04
   0.641000E+02   0.459824E+04   0.158723E+04
   0.642000E+02   0.459893E+04   0.158792E+04
   0.643000E+02   0.459962E+04   0.158860E+04
   0.644000E+02   0.460030E+04   0.158929E+04
   0.645000E+02   0.460099E+04   0.158997E+04
   0.646000E+02   0.460167E+04   0.159065E+04
   0.647000E+02   0.460234E+04   0.159132E+04
   0.648000E+02   0.460302E+04   0.159200E+04
   0.649000E+02   0.460369E+04   0.159266E+04
   0.650000E+02   0.460436E+04   0.159333E+04
   0.651000E+02   0.460502E+04   0.159399E+04
   0.652000E+02   0.460568E+04   0.159465E+04
   0.653000E+02   0.460634E+04   0.159531E+04
   0.654000E+02   0.460700E+04   0.159596E+04
   0.655000E+02   0.460765E+04   0.159662E+04
   0.656000E+02   0.460830E+04   0.159726E+04
   0.657000E+02   0.460895E+04   0.159791E+04
   0.658000E+02   0.460959E+04   0.159855E+04
   0.659000E+02   0.461023E+04   0.159919E+04
   0.660000E+02   0.461087E+04   0.159983E+04
   0.661000E+02   0.461150E+04   0.160046E+04
   0.662000E+02   0.461213E+04   0.160109E+04
   0.663000E+02   0.461276E+04   0.160172E+04
   0.664000E+02   0.461339E+04   0.160234E+04
   0.665000E+02   0.461401E+04   0.160296E+04
   0.666000E+02   0.461463E+04   0.160358E+04
   0.667000E+02   0.461525E+04   0.160420E+04
   0.668000E+02   0.461587E+04   0.160481E+04
   0.669000E+02   0.461648E+04   0.160542E+04
   0.670000E+02   0.461709E+04   0.160603E+04
   0.671000E+02   0.461769E+04   0.160664E+04
   0.672000E+02   0.461830E+04   0.160724E+04
   0.673000E+02   0.461890E+04   0.160784E+04
   0.674000E+02   0.461950E+04   0.160844E+04
   0.675000E+02   0.462009E+04   0.160903E+04
   0.676000E+02   0.462068E+04   0.160962E+04
   0.677000E+02   0.462127E+04   0.161021E+04
   0.678000E+02   0.462186E+04   0.161080E+04
   0.679000E+02   0.462245E+04   0.161138E+04
   0.680000E+02   0.462303E+04   0.161196E+04
   0.681000E+02   0.462361E+04   0.161254E+04
   0.682000E+02   0.462418E+04   0.161312E+04
   0.683000E+02   0.462476E+04   0.161369E+04
   0.684000E+02   0.462533E+04   0.161426E+04
   0.685000E+02   0.462590E+04   0.161483E+04
   0.686000E+02   0.462646E+04   0.161539E+04
   0.687000E+02   0.462703E+04   0.161596E+04
   0.688000E+02   0.462759E+04   0.161652E+04
   0.689000E+02   0.462815E+04   0.161707E+04
   0.690000E+02   0.462870E+04   0.161763E+04
   0.691000E+02   0.462926E+04   0.161818E+04
   0.692000E+02   0.462981E+04   0.161873E+04
   0.693000E+02   0.463035E+04   0.161928E+04
   0.694000E+02   0.463090E+04   0.161982E+04
   0.695000E+02   0.463144E+04   0.162037E+04
   0.696000E+02   0.463198E+04   0.162091E+04
   0.697000E+02   0.463252E+04   0.162144E+04
   0.698000E+02   0.463306E+04   0.162198E+04
   0.699000E+02   0.463359E+04   0.162251E+04
   0.700000E+02   0.463412E+04   0.162304E+04
   0.701000E+02   0.463465E+04   0.162357E+04
   0.702000E+02   0.463518E+04   0.162410E+04
   0.703000E+02   0.463570E+04   0.162462E+04
   0.704000E+02   0.463622E+04   0.162514E+04
   0.705000E+02   0.463674E+04   0.162566E+04
   0.706000E+02   0.463726E+04   0.162617E+04
   0.707000E+02   0.463777E+04   0.162669E+04
   0.708000E+02   0.463829E+04   0.162720E+04
   0.709000E+02   0.463880E+04   0.162771E+04
   0.710000E+02   0.463930E+04   0.162821E+04
   0.711000E+02   0.463981E+04   0.162872E+04
   0.712000E+02   0.464031E+04   0.162922E+04
   0.713000E+02   0.464081E+04   0.162972E+04
   0.714000E+02   0.464131E+04   0.163022E+04
   0.715000E+02   0.464180E+04   0.163071E+04
   0.716000E+02   0.464230E+04   0.163121E+04
   0.717000E+02   0.464279E+04   0.163170E+04
   0.718000E+02   0.464328E+04   0.163219E+04
   0.719000E+02   0.464377E+04   0.163267E+04
   0.720000E+02   0.464425E+04   0.163316E+04
   0.721000E+02   0.464473E+04   0.163364E+04
   0.722000E+02   0.464521E+04   0.163412E+04
   0.723000E+02   0.464569E+04   0.163460E+04
   0.724000E+02   0.464617E+04   0.163507E+04
   0.725000E+02   0.464664E+04   0.163554E+04
   0.726000E+02   0.464711E+04   0.163601E+04
   0.727000E+02   0.464758E+04   0.163648E+04
   0.728000E+02   0.464805E+04   0.163695E+04
   0.729000E+02   0.464851E+04   0.163742E+04
   0.730000E+02   0.464898E+04   0.163788E+04
   0.731000E+02   0.464944E+04   0.163834E+04
   0.732000E+02   0.464990E+04   0.163880E+04
   0.733000E+02   0.465035E+04   0.163925E+04
   0.734000E+02   0.465081E+04   0.163971E+04
   0.735000E+02   0.465126E+04   0.164016E+04
   0.736000E+02   0.465171E+04   0.164061E+04
   0.737000E+02   0.465216E+04   0.164106E+04
   0.738000E+02   0.465260E+04   0.164150E+04
   0.739000E+02   0.465305E+04   0.164195E+04
   0.740000E+02   0.465349E+04   0.164239E+04
   0.741000E+02   0.465393E+04   0.164283E+04
   0.742000E+02   0.465437E+04   0.164327E+04
   0.743000E+02   0.465481E+04   0.164370E+04
   0.744000E+02   0.465524E+04   0.164414E+04
   0.745000E+02   0.465567E+04   0.164457E+04
   0.746000E+02   0.465610E+04   0.164500E+04
   0.747000E+02   0.465653E+04   0.164543E+04
   0.748000E+02   0.465696E+04   0.164585E+04
   0.749000E+02   0.465738E+04   0.164628E+04
   0.750000E+02   0.465780E+04   0.164670E+04
   0.751000E+02   0.465822E+04   0.164712E+04
   0.752000E+02   0.465864E+04   0.164754E+04
   0.753000E+02   0.465906E+04   0.164795E+04
   0.754000E+02   0.465947E+04   0.164837E+04
   0.755000E+02   0.465989E+04   0.164878E+04
   0.756000E+02   0.466030E+04   0.164919E+04
   0.757000E+02   0.466071E+04   0.164960E+04
   0.758000E+02   0.466112E+04   0.165001E+04
   0.759000E+02   0.466152E+04   0.165041E+04
   0.760000E+02   0.466192E+04   0.165082E+04
   0.761000E+02   0.466233E+04   0.165122E+04
   0.762000E+02   0.466273E+04   0.165162E+04
   0.763000E+02   0.466312E+04   0.165201E+04
   0.764000E+02   0.466352E+04   0.165241E+04
   0.765000E+02   0.466392E+04   0.165280E+04
   0.766000E+02   0.466431E+04   0.165320E+04
   0.767000E+02   0.466470E+04   0.165359E+04
   0.768000E+02   0.466509E+04   0.165398E+04
   0.769000E+02   0.466548E+04   0.165436E+04
   0.770000E+02   0.466586E+04   0.165475E+04
   0.771000E+02   0.466624E+04   0.165513E+04
   0.772000E+02   0.466663E+04   0.165551E+04
   0.773000E+02   0.466701E+04   0.165589E+04
   0.774000E+02   0.466739E+04   0.165627E+04
   0.775000E+02   0.466776E+04   0.165665E+04
   0.776000E+02   0.466814E+04   0.165702E+04
   0.777000E+02   0.466851E+04   0.165740E+04
   0.778000E+02   0.466888E+04   0.165777E+04
   0.779000E+02   0.466925E+04   0.165814E+04
   0.780000E+02   0.466962E+04   0.165851E+04
   0.781000E+02   0.466999E+04   0.165887E+04
   0.782000E+02   0.467035E+04   0.165924E+04
   0.783000E+02   0.467072E+04   0.165960E+04
   0.784000E+02   0.467108E+04   0.165996E+04
   0.785000E+02   0.467144E+04   0.166032E+04
   0.786000E+02   0.467180E+04   0.166068E+04
   0.787000E+02   0.467215E+04   0.166104E+04
   0.788000E+02   0.467251E+04   0.166139E+04
   0.789000E+02   0.467286E+04   0.166175E+04
   0.790000E+02   0.467321E+04   0.166210E+04
   0.791000E+02   0.467356E+04   0.166245E+04
   0.792000E+02   0.467391E+04   0.166280E+04
   0.793000E+02   0.467426E+04   0.166314E+04
   0.794000E+02   0.467461E+04   0.166349E+04
   0.795000E+02   0.467495E+04   0.166383E+04
   0.796000E+02   0.467529E+04   0.166418E+04
   0.797000E+02   0.467563E+04   0.166452E+04
   0.798000E+02   0.467597E+04   0.166486E+04
   0.799000E+02   0.467631E+04   0.166519E+04
   0.800000E+02   0.467665E+04   0.166553E+04
   0.801000E+02   0.467698E+04   0.166586E+04
   0.802000E+02   0.467731E+04   0.166620E+04
   0.803000E+02   0.467765E+04   0.166653E+04
   0.804000E+02   0.467798E+04   0.166686E+04
   0.805000E+02   0.467830E+04   0.166719E+04
   0.806000E+02   0.467863E+04   0.166751E+04
   0.807000E+02   0.467896E+04   0.166784E+04
   0.808000E+02   0.467928E+04   0.166816E+04
   0.809000E+02   0.467960E+04   0.166848E+04
   0.810000E+02   0.467992E+04   0.166881E+04
   0.811000E+02   0.468024E+04   0.166913E+04
   0.812000E+02   0.468056E+04   0.166944E+04
   0.813000E+02   0.468088E+04   0.166976E+04
   0.814000E+02   0.468119E+04   0.167008E+04
   0.815000E+02   0.468151E+04   0.167039E+04
   0.816000E+02   0.468182E+04   0.167070E+04
   0.817000E+02   0.468213E+04   0.167101E+04
   0.818000E+02   0.468244E+04   0.167132E+04
   0.819000E+02   0.468275E+04   0.167163E+04
   0.820000E+02   0.468306E+04   0.167194E+04
   0.821000E+02   0.468336E+04   0.167224E+04
   0.822000E+02   0.468367E+04   0.167255E+04
   0.823000E+02   0.468397E+04   0.167285E+04
   0.824000E+02   0.468427E+04   0.167315E+04
   0.825000E+02   0.468457E+04   0.167345E+04
   0.826000E+02   0.468487E+04   0.167375E+04
   0.827000E+02   0.468517E+04   0.167405E+04
   0.828000E+02   0.468546E+04   0.167434E+04
   0.829000E+02   0.468576E+04   0.167464E+04
   0.830000E+02   0.468605E+04   0.167493E+04
   0.831000E+02   0.468634E+04   0.167522E+04
   0.832000E+02   0.468663E+04   0.167551E+04
   0.833000E+02   0.468692E+04   0.167580E+04
   0.834000E+02   0.468721E+04   0.167609E+04
   0.835000E+02   0.468749E+04   0.167637E+04
   0.836000E+02   0.468778E+04   0.167666E+04
   0.837000E+02   0.468806E+04   0.167694E+04
   0.838000E+02   0.468835E+04   0.167723E+04
   0.839000E+02   0.468863E+04   0.167751E+04
   0.840000E+02   0.468891E+04   0.167779E+04
   0.841000E+02   0.468919E+04   0.167807E+04
   0.842000E+02   0.468946E+04   0.167834E+04
   0.843000E+02   0.468974E+04   0.167862E+04
   0.844000E+02   0.469002E+04   0.167889E+04
   0.845000E+02   0.469029E+04   0.167917E+04
   0.846000E+02   0.469056E+04   0.167944E+04
   0.847000E+02   0.469083E+04   0.167971E+04
   0.848000E+02   0.469110E+04   0.167998E+04
   0.849000E+02   0.469137E+04   0.168025E+04
   0.850000E+02   0.469164E+04   0.168052E+04
   0.851000E+02   0.469191E+04   0.168078E+04
   0.852000E+02   0.469217E+04   0.168105E+04
   0.853000E+02   0.469243E+04   0.168131E+04
   0.854000E+02   0.469270E+04   0.168157E+04
   0.855000E+02   0.469296E+04   0.168184E+04
   0.856000E+02   0.469322E+04   0.168210E+04
   0.857000E+02   0.469348E+04   0.168236E+04
   0.858000E+02   0.469374E+04   0.168261E+04
   0.859000E+02   0.469399E+04   0.168287E+04
   0.860000E+02   0.469425E+04   0.168313E+04
   0.861000E+02   0.469450E+04   0.168338E+04
   0.862000E+02   0.469476E+04   0.168363E+04
   0.863000E+02   0.469501E+04   0.168388E+04
   0.864000E+02   0.469526E+04   0.168414E+04
   0.865000E+02   0.469551E+04   0.168439E+04
   0.866000E+02   0.469576E+04   0.168463E+04
   0.867000E+02   0.469600E+04   0.168488E+04
   0.868000E+02   0.469625E+04   0.168513E+04
   0.869000E+02   0.469650E+04   0.168537E+04
   0.870000E+02   0.469674E+04   0.168562E+04
   0.871000E+02   0.469698E+04   0.168586E+04
   0.872000E+02   0.469723E+04   0.168610E+04
   0.873000E+02   0.469747E+04   0.168634E+04
   0.874000E+02   0.469771E+04   0.168658E+04
   0.875000E+02   0.469794E+04   0.168682E+04
   0.876000E+02   0.469818E+04   0.168706E+04
   0.877000E+02   0.469842E+04   0.168730E+04
   0.878000E+02   0.469865E+04   0.168753E+04
   0.879000E+02   0.469889E+04   0.168776E+04
   0.880000E+02   0.469912E+04   0.168800E+04
   0.881000E+02   0.469935E+04   0.168823E+04
   0.882000E+02   0.469959E+04   0.168846E+04
   0.883000E+02   0.469982E+04   0.168869E+04
   0.884000E+02   0.470004E+04   0.168892E+04
   0.885000E+02   0.470027E+04   0.168915E+04
   0.886000E+02   0.470050E+04   0.168938E+04
   0.887000E+02   0.470073E+04   0.168960E+04
   0.888000E+02   0.470095E+04   0.168983E+04
   0.889000E+02   0.470117E+04   0.169005E+04
   0.890000E+02   0.470140E+04   0.169027E+04
   0.891000E+02   0.470162E+04   0.169049E+04
   0.892000E+02   0.470184E+04   0.169072E+04
   0.893000E+02   0.470206E+04   0.169094E+04
   0.894000E+02   0.470228E+04   0.169115E+04
   0.895000E+02   0.470250E+04   0.169137E+04
   0.896000E+02   0.470271E+04   0.169159E+04
   0.897000E+02   0.470293E+04   0.169180E+04
   0.898000E+02   0.470314E+04   0.169202E+04
   0.899000E+02   0.470336E+04   0.169223E+04
   0.900000E+02   0.470357E+04   0.169245E+04
   0.901000E+02   0.470378E+04   0.169266E+04
   0.902000E+02   0.470399E+04   0.169287E+04
   0.903000E+02   0.470420E+04   0.169308E+04
   0.904000E+02   0.470441E+04   0.169329E+04
   0.905000E+02   0.470462E+04   0.169350E+04
   0.906000E+02   0.470483E+04   0.169370E+04
   0.907000E+02   0.470503E+04   0.169391E+04
   0.908000E+02   0.470524E+04   0.169411E+04
   0.909000E+02   0.470544E+04   0.169432E+04
   0.910000E+02   0.470565E+04   0.169452E+04
   0.911000E+02   0.470585E+04   0.169472E+04
   0.912000E+02   0.470605E+04   0.169493E+04
   0.913000E+02   0.470625E+04   0.169513E+04
   0.914000E+02   0.470645E+04   0.169533E+04
   0.915000E+02   0.470665E+04   0.169552E+04
   0.916000E+02   0.470685E+04   0.169572E+04
   0.917000E+02   0.470704E+04   0.169592E+04
   0.918000E+02   0.470724E+04   0.169612E+04
   0.919000E+02   0.470744E+04   0.169631E+04
   0.920000E+02   0.470763E+04   0.169651E+04
   0.921000E+02   0.470782E+04   0.169670E+04
   0.922000E+02   0.470802E+04   0.169689E+04
   0.923000E+02   0.470821E+04   0.169708E+04
   0.924000E+02   0.470840E+04   0.169727E+04
   0.925000E+02   0.470859E+04   0.169746E+04
   0.926000E+02   0.470878E+04   0.169765E+04
   0.927000E+02   0.470897E+04   0.169784E+04
   0.928000E+02   0.470915E+04   0.169803E+04
   0.929000E+02   0.470934E+04   0.169821E+04
   0.930000E+02   0.470953E+04   0.169840E+04
   0.931000E+02   0.470971E+04   0.169858E+04
   0.932000E+02   0.470989E+04   0.169877E+04
   0.933000E+02   0.471008E+04   0.169895E+04
   0.934000E+02   0.471026E+04   0.169913E+04
   0.935000E+02   0.471044E+04   0.169932E+04
   0.936000E+02   0.471062E+04   0.169950E+04
   0.937000E+02   0.471080E+04   0.169968E+04
   0.938000E+02   0.471098E+04   0.169985E+04
   0.939000E+02   0.471116E+04   0.170003E+04
   0.940000E+02   0.471134E+04   0.170021E+04
   0.941000E+02   0.471151E+04   0.170039E+04
   0.942000E+02   0.471169E+04   0.170056E+04
   0.943000E+02   0.471186E+04   0.170074E+04
   0.944000E+02   0.471204E+04   0.170091E+04
   0.945000E+02   0.471221E+04   0.170108E+04
   0.946000E+02   0.471238E+04   0.170126E+04
   0.947000E+02   0.471255E+04   0.170143E+04
   0.948000E+02   0.471273E+04   0.170160E+04
   0.949000E+02   0.471290E+04   0.170177E+04
   0.950000E+02   0.471307E+04   0.170194E+04
   0.951000E+02   0.471323E+04   0.170211E+04
   0.952000E+02   0.471340E+04   0.170228E+04
   0.953000E+02   0.471357E+04   0.170244E+04
   0.954000E+02   0.471374E+04   0.170261E+04
   0.955000E+02   0.471390E+04   0.170278E+04
   0.956000E+02   0.471407E+04   0.170294E+04
   0.957000E+02   0.471423E+04   0.170310E+04
   0.958000E+02   0.471439E+04   0.170327E+04
   0.959000E+02   0.471456E+04   0.170343E+04
   0.960000E+02   0.471472E+04   0.170359E+04
   0.961000E+02   0.471488E+04   0.170375E+04
   0.962000E+02   0.471504E+04   0.170391E+04
   0.963000E+02   0.471520E+04   0.170407E+04
   0.964000E+02   0.471536E+04   0.170423E+04
   0.965000E+02   0.471552E+04   0.170439E+04
   0.966000E+02   0.471567E+04   0.170455E+04
   0.967000E+02   0.471583E+04   0.170470E+04
   0.968000E+02   0.471599E+04   0.170486E+04
   0.969000E+02   0.471614E+04   0.170502E+04
   0.970000E+02   0.471630E+04   0.170517E+04
   0.971000E+02   0.471645E+04   0.170532E+04
   0.972000E+02   0.471660E+04   0.170548E+04
   0.973000E+02   0.471676E+04   0.170563E+04
   0.974000E+02   0.471691E+04   0.170578E+04
   0.975000E+02   0.471706E+04   0.170593E+04
   0.976000E+02   0.471721E+04   0.170608E+04
   0.977000E+02   0.471736E+04   0.170623E+04
   0.978000E+02   0.471751E+04   0.170638E+04
   0.979000E+02   0.471766E+04   0.170653E+04
   0.980000E+02   0.471780E+04   0.170668E+04
   0.981000E+02   0.471795E+04   0.170683E+04
   0.982000E+02   0.471810E+04   0.170697E+04
   0.983000E+02   0.471824E+04   0.170712E+04
   0.984000E+02   0.471839E+04   0.170726E+04
   0.985000E+02   0.471853E+04   0.170741E+04
   0.986000E+02   0.471868E+04   0.170755E+04
   0.987000E+02   0.471882E+04   0.170769E+04
   0.988000E+02   0.471896E+04   0.170784E+04
   0.989000E+02   0.471910E+04   0.170798E+04
   0.990000E+02   0.471925E+04   0.170812E+04
   0.991000E+02   0.471939E+04   0.170826E+04
   0.992000E+02   0.471953E+04   0.170840E+04
   0.993000E+02   0.471966E+04   0.170854E+04
   0.994000E+02   0.471980E+04   0.170868E+04
   0.995000E+02   0.471994E+04   0.170882E+04
   0.996000E+02   0.472008E+04   0.170895E+04
   0.997000E+02   0.472022E+04   0.170909E+04
   0.998000E+02   0.472035E+04   0.170923E+04
   0.999000E+02   0.472049E+04   0.170936E+04
   0.100000E+03   0.472062E+04   0.170950E+04
   0.100100E+03   0.472076E+04   0.170963E+04
   0.100200E+03   0.472089E+04   0.170976E+04
   0.100300E+03   0.472102E+04   0.170990E+04
   0.100400E+03   0.472115E+04   0.171003E+04
   0.100500E+03   0.472129E+04   0.171016E+04
   0.100600E+03   0.472142E+04   0.171029E+04
   0.100700E+03   0.472155E+04   0.171042E+04
   0.100800E+03   0.472168E+04   0.171055E+04
   0.100900E+03   0.472181E+04   0.171068E+04
   0.101000E+03   0.472194E+04   0.171081E+04
   0.101100E+03   0.472207E+04   0.171094E+04
   0.101200E+03   0.472219E+04   0.171107E+04
   0.101300E+03   0.472232E+04   0.171119E+04
   0.101400E+03   0.472245E+04   0.171132E+04
   0.101500E+03   0.472257E+04   0.171145E+04
   0.101600E+03   0.472270E+04   0.171157E+04
   0.101700E+03   0.472282E+04   0.171170E+04
   0.101800E+03   0.472295E+04   0.171182E+04
   0.101900E+03   0.472307E+04   0.171194E+04
   0.102000E+03   0.472319E+04   0.171207E+04
   0.102100E+03   0.472332E+04   0.171219E+04
   0.102200E+03   0.472344E+04   0.171231E+04
   0.102300E+03   0.472356E+04   0.171243E+04
   0.102400E+03   0.472368E+04   0.171255E+04
   0.102500E+03   0.472380E+04   0.171267E+04
   0.102600E+03   0.472392E+04   0.171279E+04
   0.102700E+03   0.472404E+04   0.171291E+04
   0.102800E+03   0.472416E+04   0.171303E+04
   0.102900E+03   0.472428E+04   0.171315E+04
   0.103000E+03   0.472439E+04   0.171327E+04
   0.103100E+03   0.472451E+04   0.171338E+04
   0.103200E+03   0.472463E+04   0.171350E+04
   0.103300E+03   0.472474E+04   0.171362E+04
   0.103400E+03   0.472486E+04   0.171373E+04
   0.103500E+03   0.472497E+04   0.171385E+04
   0.103600E+03   0.472509E+04   0.171396E+04
   0.103700E+03   0.472520E+04   0.171408E+04
   0.103800E+03   0.472531E+04   0.171419E+04
   0.103900E+03   0.472543E+04   0.171430E+04
   0.104000E+03   0.472554E+04   0.171441E+04
   0.104100E+03   0.472565E+04   0.171453E+04
   0.104200E+03   0.472576E+04   0.171464E+04
   0.104300E+03   0.472587E+04   0.171475E+04
   0.104400E+03   0.472598E+04   0.171486E+04
   0.104500E+03   0.472609E+04   0.171497E+04
   0.104600E+03   0.472620E+04   0.171508E+04
   0.104700E+03   0.472631E+04   0.171519E+04
   0.104800E+03   0.472642E+04   0.171529E+04
   0.104900E+03   0.472653E+04   0.171540E+04
   0.105000E+03   0.472664E+04   0.171551E+04
   0.105100E+03   0.472674E+04   0.171562E+04
   0.105200E+03   0.472685E+04   0.171572E+04
   0.105300E+03   0.472695E+04   0.171583E+04
   0.105400E+03   0.472706E+04   0.171593E+04
   0.105500E+03   0.472716E+04   0.171604E+04
   0.105600E+03   0.472727E+04   0.171614E+04
   0.105700E+03   0.472737E+04   0.171625E+04
   0.105800E+03   0.472748E+04   0.171635E+04
   0.105900E+03   0.472758E+04   0.171645E+04
   0.106000E+03   0.472768E+04   0.171656E+04
   0.106100E+03   0.472778E+04   0.171666E+04
   0.106200E+03   0.472789E+04   0.171676E+04
   0.106300E+03   0.472799E+04   0.171686E+04
   0.106400E+03   0.472809E+04   0.171696E+04
   0.106500E+03   0.472819E+04   0.171706E+04
   0.106600E+03   0.472829E+04   0.171716E+04
   0.106700E+03   0.472839E+04   0.171726E+04
   0.106800E+03   0.472849E+04   0.171736E+04
   0.106900E+03   0.472858E+04   0.171746E+04
   0.107000E+03   0.472868E+04   0.171756E+04
   0.107100E+03   0.472878E+04   0.171765E+04
   0.107200E+03   0.472888E+04   0.171775E+04
   0.107300E+03   0.472897E+04   0.171785E+04
   0.107400E+03   0.472907E+04   0.171794E+04
   0.107500E+03   0.472916E+04   0.171804E+04
   0.107600E+03   0.472926E+04   0.171813E+04
   0.107700E+03   0.472935E+04   0.171823E+04
   0.107800E+03   0.472945E+04   0.171832E+04
   0.107900E+03   0.472954E+04   0.171842E+04
   0.108000E+03   0.472964E+04   0.171851E+04
   0.108100E+03   0.472973E+04   0.171860E+04
   0.108200E+03   0.472982E+04   0.171870E+04
   0.108300E+03   0.472992E+04   0.171879E+04
   0.108400E+03   0.473001E+04   0.171888E+04
   0.108500E+03   0.473010E+04   0.171897E+04
   0.108600E+03   0.473019E+04   0.171906E+04
   0.108700E+03   0.473028E+04   0.171915E+04
   0.108800E+03   0.473037E+04   0.171924E+04
   0.108900E+03   0.473046E+04   0.171933E+04
   0.109000E+03   0.473055E+04   0.171942E+04
   0.109100E+03   0.473064E+04   0.171951E+04
   0.109200E+03   0.473073E+04   0.171960E+04
   0.109300E+03   0.473082E+04   0.171969E+04
   0.109400E+03   0.473090E+04   0.171978E+04
   0.109500E+03   0.473099E+04   0.171986E+04
   0.109600E+03   0.473108E+04   0.171995E+04
   0.109700E+03   0.473116E+04   0.172004E+04
   0.109800E+03   0.473125E+04   0.172012E+04
   0.109900E+03   0.473134E+04   0.172021E+04
   0.110000E+03   0.473142E+04   0.172029E+04
   0.110100E+03   0.473151E+04   0.172038E+04
   0.110200E+03   0.473159E+04   0.172046E+04
   0.110300E+03   0.473168E+04   0.172055E+04
   0.110400E+03   0.473176E+04   0.172063E+04
   0.110500E+03   0.473184E+04   0.172072E+04
   0.110600E+03   0.473193E+04   0.172080E+04
   0.110700E+03   0.473201E+04   0.172088E+04
   0.110800E+03   0.473209E+04   0.172096E+04
   0.110900E+03   0.473217E+04   0.172105E+04
   0.111000E+03   0.473225E+04   0.172113E+04
   0.111100E+03   0.473234E+04   0.172121E+04
   0.111200E+03   0.473242E+04   0.172129E+04
