#    time(ps)        R(t,x=0)       J(t,x=L)
   0.546000E+02   0.463097E+04   0.136221E+04
   0.547000E+02   0.463206E+04   0.136328E+04
   0.548000E+02   0.463314E+04   0.136435E+04
   0.549000E+02   0.463422E+04   0.136542E+04
   0.550000E+02   0.463529E+04   0.136648E+04
   0.551000E+02   0.463636E+04   0.136754E+04
   0.552000E+02   0.463742E+04   0.136859E+04
   0.553000E+02   0.463848E+04   0.136964E+04
   0.554000E+02   0.463953E+04   0.137069E+04
   0.555000E+02   0.464058E+04   0.137172E+04
   0.556000E+02   0.464162E+04   0.137276E+04
   0.557000E+02   0.464266E+04   0.137379E+04
   0.558000E+02   0.464370E+04   0.137482E+04
   0.559000E+02   0.464473E+04   0.137584E+04
   0.560000E+02   0.464575E+04   0.137685E+04
   0.561000E+02   0.464677E+04   0.137787E+04
   0.562000E+02   0.464779E+04   0.137888E+04
   0.563000E+02   0.464880E+04   0.137988E+04
   0.564000E+02   0.464981E+04   0.138088E+04
   0.565000E+02   0.465081E+04   0.138187E+04
   0.566000E+02   0.465181E+04   0.138287E+04
   0.567000E+02   0.465281E+04   0.138385E+04
   0.568000E+02   0.465380E+04   0.138483E+04
   0.569000E+02   0.465478E+04   0.138581E+04
   0.570000E+02   0.465576E+04   0.138679E+04
   0.571000E+02   0.465674E+04   0.138776E+04
   0.572000E+02   0.465771E+04   0.138872E+04
   0.573000E+02   0.465868E+04   0.138968E+04
   0.574000E+02   0.465965E+04   0.139064E+04
   0.575000E+02   0.466061E+04   0.139159E+04
   0.576000E+02   0.466156E+04   0.139254E+04
   0.577000E+02   0.466251E+04   0.139349E+04
   0.578000E+02   0.466346E+04   0.139443E+04
   0.579000E+02   0.466440E+04   0.139537E+04
   0.580000E+02   0.466534E+04   0.139630E+04
   0.581000E+02   0.466628E+04   0.139723E+04
   0.582000E+02   0.466721E+04   0.139815E+04
   0.583000E+02   0.466813E+04   0.139907E+04
   0.584000E+02   0.466906E+04   0.139999E+04
   0.585000E+02   0.466998E+04   0.140090E+04
   0.586000E+02   0.467089E+04   0.140181E+04
   0.587000E+02   0.467180E+04   0.140272E+04
   0.588000E+02   0.467271E+04   0.140362E+04
   0.589000E+02   0.467361E+04   0.140451E+04
   0.590000E+02   0.467451E+04   0.140541E+04
   0.591000E+02   0.467540E+04   0.140630E+04
   0.592000E+02   0.467629E+04   0.140718E+04
   0.593000E+02   0.467718E+04   0.140806E+04
   0.594000E+02   0.467806E+04   0.140894E+04
   0.595000E+02   0.467894E+04   0.140982E+04
   0.596000E+02   0.467982E+04   0.141069E+04
   0.597000E+02   0.468069E+04   0.141155E+04
   0.598000E+02   0.468156E+04   0.141242E+04
   0.599000E+02   0.468242E+04   0.141327E+04
   0.600000E+02   0.468328E+04   0.141413E+04
   0.601000E+02   0.468414E+04   0.141498E+04
   0.602000E+02   0.468499E+04   0.141583E+04
   0.603000E+02   0.468584E+04   0.141667E+04
   0.604000E+02   0.468668E+04   0.141751E+04
   0.605000E+02   0.468752E+04   0.141835E+04
   0.606000E+02   0.468836E+04   0.141918E+04
   0.607000E+02   0.468919E+04   0.142001E+04
   0.608000E+02   0.469002E+04   0.142084E+04
   0.609000E+02   0.469085E+04   0.142166E+04
   0.610000E+02   0.469167E+04   0.142248E+04
   0.611000E+02   0.469249E+04   0.142330E+04
   0.612000E+02   0.469331E+04   0.142411E+04
   0.613000E+02   0.469412E+04   0.142492E+04
   0.614000E+02   0.469493E+04   0.142572E+04
   0.615000E+02   0.469573E+04   0.142652E+04
   0.616000E+02   0.469654E+04   0.142732E+04
   0.617000E+02   0.469733E+04   0.142811E+04
   0.618000E+02   0.469813E+04   0.142891E+04
   0.619000E+02   0.469892E+04   0.142969E+04
   0.620000E+02   0.469971E+04   0.143048E+04
   0.621000E+02   0.470049E+04   0.143126E+04
   0.622000E+02   0.470127E+04   0.143204E+04
   0.623000E+02   0.470205E+04   0.143281E+04
   0.624000E+02   0.470282E+04   0.143358E+04
   0.625000E+02   0.470359E+04   0.143435E+04
   0.626000E+02   0.470436E+04   0.143511E+04
   0.627000E+02   0.470512E+04   0.143587E+04
   0.628000E+02   0.470588E+04   0.143663E+04
   0.629000E+02   0.470664E+04   0.143738E+04
   0.630000E+02   0.470739E+04   0.143813E+04
   0.631000E+02   0.470814E+04   0.143888E+04
   0.632000E+02   0.470889E+04   0.143963E+04
   0.633000E+02   0.470964E+04   0.144037E+04
   0.634000E+02   0.471038E+04   0.144110E+04
   0.635000E+02   0.471111E+04   0.144184E+04
   0.636000E+02   0.471185E+04   0.144257E+04
   0.637000E+02   0.471258E+04   0.144330E+04
   0.638000E+02   0.471331E+04   0.144402E+04
   0.639000E+02   0.471403E+04   0.144475E+04
   0.640000E+02   0.471475E+04   0.144546E+04
   0.641000E+02   0.471547E+04   0.144618E+04
   0.642000E+02   0.471618E+04   0.144689E+04
   0.643000E+02   0.471690E+04   0.144760E+04
   0.644000E+02   0.471761E+04   0.144831E+04
   0.645000E+02   0.471831E+04   0.144901E+04
   0.646000E+02   0.471901E+04   0.144971E+04
   0.647000E+02   0.471971E+04   0.145041E+04
   0.648000E+02   0.472041E+04   0.145110E+04
   0.649000E+02   0.472110E+04   0.145179E+04
   0.650000E+02   0.472179E+04   0.145248E+04
   0.651000E+02   0.472248E+04   0.145317E+04
   0.652000E+02   0.472316E+04   0.145385E+04
   0.653000E+02   0.472385E+04   0.145453E+04
   0.654000E+02   0.472452E+04   0.145521E+04
   0.655000E+02   0.472520E+04   0.145588E+04
   0.656000E+02   0.472587E+04   0.145655E+04
   0.657000E+02   0.472654E+04   0.145722E+04
   0.658000E+02   0.472721E+04   0.145788E+04
   0.659000E+02   0.472787E+04   0.145854E+04
   0.660000E+02   0.472853E+04   0.145920E+04
   0.661000E+02   0.472919E+04   0.145986E+04
   0.662000E+02   0.472985E+04   0.146051E+04
   0.663000E+02   0.473050E+04   0.146116E+04
   0.664000E+02   0.473115E+04   0.146181E+04
   0.665000E+02   0.473179E+04   0.146245E+04
   0.666000E+02   0.473244E+04   0.146310E+04
   0.667000E+02   0.473308E+04   0.146373E+04
   0.668000E+02   0.473371E+04   0.146437E+04
   0.669000E+02   0.473435E+04   0.146500E+04
   0.670000E+02   0.473498E+04   0.146564E+04
   0.671000E+02   0.473561E+04   0.146626E+04
   0.672000E+02   0.473624E+04   0.146689E+04
   0.673000E+02   0.473686E+04   0.146751E+04
   0.674000E+02   0.473748E+04   0.146813E+04
   0.675000E+02   0.473810E+04   0.146875E+04
   0.676000E+02   0.473872E+04   0.146936E+04
   0.677000E+02   0.473933E+04   0.146997E+04
   0.678000E+02   0.473994E+04   0.147058E+04
   0.679000E+02   0.474055E+04   0.147119E+04
   0.680000E+02   0.474116E+04   0.147179E+04
   0.681000E+02   0.474176E+04   0.147240E+04
   0.682000E+02   0.474236E+04   0.147299E+04
   0.683000E+02   0.474296E+04   0.147359E+04
   0.684000E+02   0.474355E+04   0.147418E+04
   0.685000E+02   0.474414E+04   0.147477E+04
   0.686000E+02   0.474473E+04   0.147536E+04
   0.687000E+02   0.474532E+04   0.147595E+04
   0.688000E+02   0.474590E+04   0.147653E+04
   0.689000E+02   0.474649E+04   0.147711E+04
   0.690000E+02   0.474706E+04   0.147769E+04
   0.691000E+02   0.474764E+04   0.147827E+04
   0.692000E+02   0.474822E+04   0.147884E+04
   0.693000E+02   0.474879E+04   0.147941E+04
   0.694000E+02   0.474936E+04   0.147998E+04
   0.695000E+02   0.474992E+04   0.148054E+04
   0.696000E+02   0.475049E+04   0.148111E+04
   0.697000E+02   0.475105E+04   0.148167E+04
   0.698000E+02   0.475161E+04   0.148223E+04
   0.699000E+02   0.475217E+04   0.148278E+04
   0.700000E+02   0.475272E+04   0.148334E+04
   0.701000E+02   0.475327E+04   0.148389E+04
   0.702000E+02   0.475382E+04   0.148444E+04
   0.703000E+02   0.475437E+04   0.148498E+04
   0.704000E+02   0.475491E+04   0.148553E+04
   0.705000E+02   0.475546E+04   0.148607E+04
   0.706000E+02   0.475600E+04   0.148661E+04
   0.707000E+02   0.475653E+04   0.148714E+04
   0.708000E+02   0.475707E+04   0.148768E+04
   0.709000E+02   0.475760E+04   0.148821E+04
   0.710000E+02   0.475813E+04   0.148874E+04
   0.711000E+02   0.475866E+04   0.148927E+04
   0.712000E+02   0.475919E+04   0.148979E+04
   0.713000E+02   0.475971E+04   0.149032E+04
   0.714000E+02   0.476023E+04   0.149084E+04
   0.715000E+02   0.476075E+04   0.149135E+04
   0.716000E+02   0.476127E+04   0.149187E+04
   0.717000E+02   0.476178E+04   0.149238E+04
   0.718000E+02   0.476230E+04   0.149290E+04
   0.719000E+02   0.476281E+04   0.149341E+04
   0.720000E+02   0.476331E+04   0.149391E+04
   0.721000E+02   0.476382E+04   0.149442E+04
   0.722000E+02   0.476432E+04   0.149492E+04
   0.723000E+02   0.476482E+04   0.149542E+04
   0.724000E+02   0.476532E+04   0.149592E+04
   0.725000E+02   0.476582E+04   0.149642E+04
   0.726000E+02   0.476632E+04   0.149691E+04
   0.727000E+02   0.476681E+04   0.149740E+04
   0.728000E+02   0.476730E+04   0.149789E+04
   0.729000E+02   0.476779E+04   0.149838E+04
   0.730000E+02   0.476827E+04   0.149887E+04
   0.731000E+02   0.476876E+04   0.149935E+04
   0.732000E+02   0.476924E+04   0.149983E+04
   0.733000E+02   0.476972E+04   0.150031E+04
   0.734000E+02   0.477020E+04   0.150079E+04
   0.735000E+02   0.477067E+04   0.150126E+04
   0.736000E+02   0.477115E+04   0.150173E+04
   0.737000E+02   0.477162E+04   0.150221E+04
   0.738000E+02   0.477209E+04   0.150267E+04
   0.739000E+02   0.477255E+04   0.150314E+04
   0.740000E+02   0.477302E+04   0.150361E+04
   0.741000E+02   0.477348E+04   0.150407E+04
   0.742000E+02   0.477394E+04   0.150453E+04
   0.743000E+02   0.477440E+04   0.150499E+04
   0.744000E+02   0.477486E+04   0.150545E+04
   0.745000E+02   0.477532E+04   0.150590E+04
   0.746000E+02   0.477577E+04   0.150635E+04
   0.747000E+02   0.477622E+04   0.150680E+04
   0.748000E+02   0.477667E+04   0.150725E+04
   0.749000E+02   0.477712E+04   0.150770E+04
   0.750000E+02   0.477756E+04   0.150815E+04
   0.751000E+02   0.477801E+04   0.150859E+04
   0.752000E+02   0.477845E+04   0.150903E+04
   0.753000E+02   0.477889E+04   0.150947E+04
   0.754000E+02   0.477933E+04   0.150991E+04
   0.755000E+02   0.477976E+04   0.151034E+04
   0.756000E+02   0.478020E+04   0.151077E+04
   0.757000E+02   0.478063E+04   0.151121E+04
   0.758000E+02   0.478106E+04   0.151164E+04
   0.759000E+02   0.478149E+04   0.151206E+04
   0.760000E+02   0.478191E+04   0.151249E+04
   0.761000E+02   0.478234E+04   0.151291E+04
   0.762000E+02   0.478276E+04   0.151334E+04
   0.763000E+02   0.478318E+04   0.151376E+04
   0.764000E+02   0.478360E+04   0.151418E+04
   0.765000E+02   0.478402E+04   0.151459E+04
   0.766000E+02   0.478443E+04   0.151501E+04
   0.767000E+02   0.478485E+04   0.151542E+04
   0.768000E+02   0.478526E+04   0.151583E+04
   0.769000E+02   0.478567E+04   0.151624E+04
   0.770000E+02   0.478608E+04   0.151665E+04
   0.771000E+02   0.478648E+04   0.151706E+04
   0.772000E+02   0.478689E+04   0.151746E+04
   0.773000E+02   0.478729E+04   0.151786E+04
   0.774000E+02   0.478769E+04   0.151826E+04
   0.775000E+02   0.478809E+04   0.151866E+04
   0.776000E+02   0.478849E+04   0.151906E+04
   0.777000E+02   0.478888E+04   0.151945E+04
   0.778000E+02   0.478928E+04   0.151985E+04
   0.779000E+02   0.478967E+04   0.152024E+04
   0.780000E+02   0.479006E+04   0.152063E+04
   0.781000E+02   0.479045E+04   0.152102E+04
   0.782000E+02   0.479084E+04   0.152141E+04
   0.783000E+02   0.479122E+04   0.152179E+04
   0.784000E+02   0.479161E+04   0.152218E+04
   0.785000E+02   0.479199E+04   0.152256E+04
   0.786000E+02   0.479237E+04   0.152294E+04
   0.787000E+02   0.479275E+04   0.152332E+04
   0.788000E+02   0.479312E+04   0.152369E+04
   0.789000E+02   0.479350E+04   0.152407E+04
   0.790000E+02   0.479387E+04   0.152444E+04
   0.791000E+02   0.479425E+04   0.152481E+04
   0.792000E+02   0.479462E+04   0.152518E+04
   0.793000E+02   0.479499E+04   0.152555E+04
   0.794000E+02   0.479535E+04   0.152592E+04
   0.795000E+02   0.479572E+04   0.152629E+04
   0.796000E+02   0.479608E+04   0.152665E+04
   0.797000E+02   0.479645E+04   0.152701E+04
   0.798000E+02   0.479681E+04   0.152737E+04
   0.799000E+02   0.479717E+04   0.152773E+04
   0.800000E+02   0.479753E+04   0.152809E+04
   0.801000E+02   0.479788E+04   0.152845E+04
   0.802000E+02   0.479824E+04   0.152880E+04
   0.803000E+02   0.479859E+04   0.152915E+04
   0.804000E+02   0.479894E+04   0.152951E+04
   0.805000E+02   0.479929E+04   0.152986E+04
   0.806000E+02   0.479964E+04   0.153020E+04
   0.807000E+02   0.479999E+04   0.153055E+04
   0.808000E+02   0.480033E+04   0.153090E+04
   0.809000E+02   0.480068E+04   0.153124E+04
   0.810000E+02   0.480102E+04   0.153158E+04
   0.811000E+02   0.480136E+04   0.153192E+04
   0.812000E+02   0.480170E+04   0.153226E+04
   0.813000E+02   0.480204E+04   0.153260E+04
   0.814000E+02   0.480238E+04   0.153294E+04
   0.815000E+02   0.480271E+04   0.153327E+04
   0.816000E+02   0.480304E+04   0.153361E+04
   0.817000E+02   0.480338E+04   0.153394E+04
   0.818000E+02   0.480371E+04   0.153427E+04
   0.819000E+02   0.480404E+04   0.153460E+04
   0.820000E+02   0.480437E+04   0.153493E+04
   0.821000E+02   0.480469E+04   0.153525E+04
   0.822000E+02   0.480502E+04   0.153558E+04
   0.823000E+02   0.480534E+04   0.153590E+04
   0.824000E+02   0.480566E+04   0.153622E+04
   0.825000E+02   0.480598E+04   0.153654E+04
   0.826000E+02   0.480630E+04   0.153686E+04
   0.827000E+02   0.480662E+04   0.153718E+04
   0.828000E+02   0.480694E+04   0.153750E+04
   0.829000E+02   0.480725E+04   0.153781E+04
   0.830000E+02   0.480757E+04   0.153813E+04
   0.831000E+02   0.480788E+04   0.153844E+04
   0.832000E+02   0.480819E+04   0.153875E+04
   0.833000E+02   0.480850E+04   0.153906E+04
   0.834000E+02   0.480881E+04   0.153937E+04
   0.835000E+02   0.480912E+04   0.153968E+04
   0.836000E+02   0.480942E+04   0.153998E+04
   0.837000E+02   0.480973E+04   0.154029E+04
   0.838000E+02   0.481003E+04   0.154059E+04
   0.839000E+02   0.481033E+04   0.154089E+04
   0.840000E+02   0.481063E+04   0.154119E+04
   0.841000E+02   0.481093E+04   0.154149E+04
   0.842000E+02   0.481123E+04   0.154179E+04
   0.843000E+02   0.481153E+04   0.154208E+04
   0.844000E+02   0.481182E+04   0.154238E+04
   0.845000E+02   0.481212E+04   0.154267E+04
   0.846000E+02   0.481241E+04   0.154297E+04
   0.847000E+02   0.481270E+04   0.154326E+04
   0.848000E+02   0.481299E+04   0.154355E+04
   0.849000E+02   0.481328E+04   0.154384E+04
   0.850000E+02   0.481357E+04   0.154412E+04
   0.851000E+02   0.481385E+04   0.154441E+04
   0.852000E+02   0.481414E+04   0.154470E+04
   0.853000E+02   0.481442E+04   0.154498E+04
   0.854000E+02   0.481470E+04   0.154526E+04
   0.855000E+02   0.481499E+04   0.154554E+04
   0.856000E+02   0.481527E+04   0.154582E+04
   0.857000E+02   0.481555E+04   0.154610E+04
   0.858000E+02   0.481582E+04   0.154638E+04
   0.859000E+02   0.481610E+04   0.154666E+04
   0.860000E+02   0.481637E+04   0.154693E+04
   0.861000E+02   0.481665E+04   0.154721E+04
   0.862000E+02   0.481692E+04   0.154748E+04
   0.863000E+02   0.481719E+04   0.154775E+04
   0.864000E+02   0.481746E+04   0.154802E+04
   0.865000E+02   0.481773E+04   0.154829E+04
   0.866000E+02   0.481800E+04   0.154856E+04
   0.867000E+02   0.481827E+04   0.154883E+04
   0.868000E+02   0.481853E+04   0.154909E+04
   0.869000E+02   0.481880E+04   0.154936E+04
   0.870000E+02   0.481906E+04   0.154962E+04
   0.871000E+02   0.481933E+04   0.154988E+04
   0.872000E+02   0.481959E+04   0.155014E+04
   0.873000E+02   0.481985E+04   0.155040E+04
   0.874000E+02   0.482011E+04   0.155066E+04
   0.875000E+02   0.482036E+04   0.155092E+04
   0.876000E+02   0.482062E+04   0.155118E+04
   0.877000E+02   0.482088E+04   0.155143E+04
   0.878000E+02   0.482113E+04   0.155169E+04
   0.879000E+02   0.482138E+04   0.155194E+04
   0.880000E+02   0.482164E+04   0.155219E+04
   0.881000E+02   0.482189E+04   0.155244E+04
   0.882000E+02   0.482214E+04   0.155269E+04
   0.883000E+02   0.482239E+04   0.155294E+04
   0.884000E+02   0.482263E+04   0.155319E+04
   0.885000E+02   0.482288E+04   0.155344E+04
   0.886000E+02   0.482313E+04   0.155368E+04
   0.887000E+02   0.482337E+04   0.155393E+04
   0.888000E+02   0.482362E+04   0.155417E+04
   0.889000E+02   0.482386E+04   0.155441E+04
   0.890000E+02   0.482410E+04   0.155465E+04
   0.891000E+02   0.482434E+04   0.155490E+04
   0.892000E+02   0.482458E+04   0.155513E+04
   0.893000E+02   0.482482E+04   0.155537E+04
   0.894000E+02   0.482506E+04   0.155561E+04
   0.895000E+02   0.482529E+04   0.155585E+04
   0.896000E+02   0.482553E+04   0.155608E+04
   0.897000E+02   0.482576E+04   0.155632E+04
   0.898000E+02   0.482599E+04   0.155655E+04
   0.899000E+02   0.482623E+04   0.155678E+04
   0.900000E+02   0.482646E+04   0.155701E+04
   0.901000E+02   0.482669E+04   0.155724E+04
   0.902000E+02   0.482692E+04   0.155747E+04
   0.903000E+02   0.482715E+04   0.155770E+04
   0.904000E+02   0.482737E+04   0.155793E+04
   0.905000E+02   0.482760E+04   0.155815E+04
   0.906000E+02   0.482782E+04   0.155838E+04
   0.907000E+02   0.482805E+04   0.155860E+04
   0.908000E+02   0.482827E+04   0.155883E+04
   0.909000E+02   0.482849E+04   0.155905E+04
   0.910000E+02   0.482871E+04   0.155927E+04
   0.911000E+02   0.482893E+04   0.155949E+04
   0.912000E+02   0.482915E+04   0.155971E+04
   0.913000E+02   0.482937E+04   0.155993E+04
   0.914000E+02   0.482959E+04   0.156014E+04
   0.915000E+02   0.482981E+04   0.156036E+04
   0.916000E+02   0.483002E+04   0.156058E+04
   0.917000E+02   0.483024E+04   0.156079E+04
   0.918000E+02   0.483045E+04   0.156100E+04
   0.919000E+02   0.483066E+04   0.156122E+04
   0.920000E+02   0.483088E+04   0.156143E+04
   0.921000E+02   0.483109E+04   0.156164E+04
   0.922000E+02   0.483130E+04   0.156185E+04
   0.923000E+02   0.483151E+04   0.156206E+04
   0.924000E+02   0.483171E+04   0.156227E+04
   0.925000E+02   0.483192E+04   0.156247E+04
   0.926000E+02   0.483213E+04   0.156268E+04
   0.927000E+02   0.483233E+04   0.156289E+04
   0.928000E+02   0.483254E+04   0.156309E+04
   0.929000E+02   0.483274E+04   0.156329E+04
   0.930000E+02   0.483294E+04   0.156350E+04
   0.931000E+02   0.483315E+04   0.156370E+04
   0.932000E+02   0.483335E+04   0.156390E+04
   0.933000E+02   0.483355E+04   0.156410E+04
   0.934000E+02   0.483375E+04   0.156430E+04
   0.935000E+02   0.483394E+04   0.156450E+04
   0.936000E+02   0.483414E+04   0.156469E+04
   0.937000E+02   0.483434E+04   0.156489E+04
   0.938000E+02   0.483453E+04   0.156509E+04
   0.939000E+02   0.483473E+04   0.156528E+04
   0.940000E+02   0.483492E+04   0.156548E+04
   0.941000E+02   0.483512E+04   0.156567E+04
   0.942000E+02   0.483531E+04   0.156586E+04
   0.943000E+02   0.483550E+04   0.156605E+04
   0.944000E+02   0.483569E+04   0.156624E+04
   0.945000E+02   0.483588E+04   0.156643E+04
   0.946000E+02   0.483607E+04   0.156662E+04
   0.947000E+02   0.483626E+04   0.156681E+04
   0.948000E+02   0.483645E+04   0.156700E+04
   0.949000E+02   0.483663E+04   0.156719E+04
   0.950000E+02   0.483682E+04   0.156737E+04
   0.951000E+02   0.483700E+04   0.156756E+04
   0.952000E+02   0.483719E+04   0.156774E+04
   0.953000E+02   0.483737E+04   0.156792E+04
   0.954000E+02   0.483755E+04   0.156811E+04
   0.955000E+02   0.483773E+04   0.156829E+04
   0.956000E+02   0.483792E+04   0.156847E+04
   0.957000E+02   0.483810E+04   0.156865E+04
   0.958000E+02   0.483828E+04   0.156883E+04
   0.959000E+02   0.483845E+04   0.156901E+04
   0.960000E+02   0.483863E+04   0.156918E+04
   0.961000E+02   0.483881E+04   0.156936E+04
   0.962000E+02   0.483899E+04   0.156954E+04
   0.963000E+02   0.483916E+04   0.156971E+04
   0.964000E+02   0.483934E+04   0.156989E+04
   0.965000E+02   0.483951E+04   0.157006E+04
   0.966000E+02   0.483968E+04   0.157024E+04
   0.967000E+02   0.483986E+04   0.157041E+04
   0.968000E+02   0.484003E+04   0.157058E+04
   0.969000E+02   0.484020E+04   0.157075E+04
   0.970000E+02   0.484037E+04   0.157092E+04
   0.971000E+02   0.484054E+04   0.157109E+04
   0.972000E+02   0.484071E+04   0.157126E+04
   0.973000E+02   0.484087E+04   0.157143E+04
   0.974000E+02   0.484104E+04   0.157159E+04
   0.975000E+02   0.484121E+04   0.157176E+04
   0.976000E+02   0.484137E+04   0.157193E+04
   0.977000E+02   0.484154E+04   0.157209E+04
   0.978000E+02   0.484170E+04   0.157226E+04
   0.979000E+02   0.484187E+04   0.157242E+04
   0.980000E+02   0.484203E+04   0.157258E+04
   0.981000E+02   0.484219E+04   0.157275E+04
   0.982000E+02   0.484235E+04   0.157291E+04
   0.983000E+02   0.484252E+04   0.157307E+04
   0.984000E+02   0.484268E+04   0.157323E+04
   0.985000E+02   0.484283E+04   0.157339E+04
   0.986000E+02   0.484299E+04   0.157355E+04
   0.987000E+02   0.484315E+04   0.157370E+04
   0.988000E+02   0.484331E+04   0.157386E+04
   0.989000E+02   0.484347E+04   0.157402E+04
   0.990000E+02   0.484362E+04   0.157417E+04
   0.991000E+02   0.484378E+04   0.157433E+04
   0.992000E+02   0.484393E+04   0.157448E+04
   0.993000E+02   0.484409E+04   0.157464E+04
   0.994000E+02   0.484424E+04   0.157479E+04
   0.995000E+02   0.484439E+04   0.157494E+04
   0.996000E+02   0.484454E+04   0.157510E+04
   0.997000E+02   0.484469E+04   0.157525E+04
   0.998000E+02   0.484485E+04   0.157540E+04
   0.999000E+02   0.484500E+04   0.157555E+04
   0.100000E+03   0.484514E+04   0.157570E+04
   0.100100E+03   0.484529E+04   0.157585E+04
   0.100200E+03   0.484544E+04   0.157599E+04
   0.100300E+03   0.484559E+04   0.157614E+04
   0.100400E+03   0.484574E+04   0.157629E+04
   0.100500E+03   0.484588E+04   0.157643E+04
   0.100600E+03   0.484603E+04   0.157658E+04
   0.100700E+03   0.484617E+04   0.157672E+04
   0.100800E+03   0.484632E+04   0.157687E+04
   0.100900E+03   0.484646E+04   0.157701E+04
   0.101000E+03   0.484660E+04   0.157715E+04
   0.101100E+03   0.484674E+04   0.157730E+04
   0.101200E+03   0.484689E+04   0.157744E+04
   0.101300E+03   0.484703E+04   0.157758E+04
   0.101400E+03   0.484717E+04   0.157772E+04
   0.101500E+03   0.484731E+04   0.157786E+04
   0.101600E+03   0.484745E+04   0.157800E+04
   0.101700E+03   0.484759E+04   0.157814E+04
   0.101800E+03   0.484772E+04   0.157828E+04
   0.101900E+03   0.484786E+04   0.157841E+04
   0.102000E+03   0.484800E+04   0.157855E+04
   0.102100E+03   0.484813E+04   0.157869E+04
   0.102200E+03   0.484827E+04   0.157882E+04
   0.102300E+03   0.484840E+04   0.157896E+04
   0.102400E+03   0.484854E+04   0.157909E+04
   0.102500E+03   0.484867E+04   0.157923E+04
   0.102600E+03   0.484881E+04   0.157936E+04
   0.102700E+03   0.484894E+04   0.157949E+04
   0.102800E+03   0.484907E+04   0.157962E+04
   0.102900E+03   0.484920E+04   0.157976E+04
   0.103000E+03   0.484933E+04   0.157989E+04
   0.103100E+03   0.484946E+04   0.158002E+04
   0.103200E+03   0.484959E+04   0.158015E+04
   0.103300E+03   0.484972E+04   0.158028E+04
   0.103400E+03   0.484985E+04   0.158040E+04
   0.103500E+03   0.484998E+04   0.158053E+04
   0.103600E+03   0.485011E+04   0.158066E+04
   0.103700E+03   0.485023E+04   0.158079E+04
   0.103800E+03   0.485036E+04   0.158091E+04
   0.103900E+03   0.485049E+04   0.158104E+04
   0.104000E+03   0.485061E+04   0.158116E+04
   0.104100E+03   0.485074E+04   0.158129E+04
   0.104200E+03   0.485086E+04   0.158141E+04
   0.104300E+03   0.485099E+04   0.158154E+04
   0.104400E+03   0.485111E+04   0.158166E+04
   0.104500E+03   0.485123E+04   0.158178E+04
   0.104600E+03   0.485135E+04   0.158191E+04
   0.104700E+03   0.485147E+04   0.158203E+04
   0.104800E+03   0.485160E+04   0.158215E+04
   0.104900E+03   0.485172E+04   0.158227E+04
   0.105000E+03   0.485184E+04   0.158239E+04
   0.105100E+03   0.485196E+04   0.158251E+04
   0.105200E+03   0.485208E+04   0.158263E+04
   0.105300E+03   0.485219E+04   0.158275E+04
   0.105400E+03   0.485231E+04   0.158286E+04
   0.105500E+03   0.485243E+04   0.158298E+04
   0.105600E+03   0.485255E+04   0.158310E+04
   0.105700E+03   0.485266E+04   0.158321E+04
   0.105800E+03   0.485278E+04   0.158333E+04
   0.105900E+03   0.485289E+04   0.158345E+04
   0.106000E+03   0.485301E+04   0.158356E+04
   0.106100E+03   0.485312E+04   0.158367E+04
   0.106200E+03   0.485324E+04   0.158379E+04
   0.106300E+03   0.485335E+04   0.158390E+04
   0.106400E+03   0.485346E+04   0.158401E+04
   0.106500E+03   0.485358E+04   0.158413E+04
   0.106600E+03   0.485369E+04   0.158424E+04
   0.106700E+03   0.485380E+04   0.158435E+04
   0.106800E+03   0.485391E+04   0.158446E+04
   0.106900E+03   0.485402E+04   0.158457E+04
   0.107000E+03   0.485413E+04   0.158468E+04
   0.107100E+03   0.485424E+04   0.158479E+04
   0.107200E+03   0.485435E+04   0.158490E+04
   0.107300E+03   0.485446E+04   0.158501E+04
   0.107400E+03   0.485457E+04   0.158512E+04
   0.107500E+03   0.485467E+04   0.158522E+04
   0.107600E+03   0.485478E+04   0.158533E+04
   0.107700E+03   0.485489E+04   0.158544E+04
   0.107800E+03   0.485499E+04   0.158554E+04
   0.107900E+03   0.485510E+04   0.158565E+04
   0.108000E+03   0.485520E+04   0.158576E+04
   0.108100E+03   0.485531E+04   0.158586E+04
   0.108200E+03   0.485541E+04   0.158596E+04
   0.108300E+03   0.485552E+04   0.158607E+04
   0.108400E+03   0.485562E+04   0.158617E+04
   0.108500E+03   0.485572E+04   0.158628E+04
   0.108600E+03   0.485583E+04   0.158638E+04
   0.108700E+03   0.485593E+04   0.158648E+04
   0.108800E+03   0.485603E+04   0.158658E+04
   0.108900E+03   0.485613E+04   0.158668E+04
   0.109000E+03   0.485623E+04   0.158678E+04
   0.109100E+03   0.485633E+04   0.158688E+04
   0.109200E+03   0.485643E+04   0.158698E+04
   0.109300E+03   0.485653E+04   0.158708E+04
   0.109400E+03   0.485663E+04   0.158718E+04
   0.109500E+03   0.485673E+04   0.158728E+04
   0.109600E+03   0.485683E+04   0.158738E+04
   0.109700E+03   0.485692E+04   0.158748E+04
   0.109800E+03   0.485702E+04   0.158757E+04
   0.109900E+03   0.485712E+04   0.158767E+04
   0.110000E+03   0.485722E+04   0.158777E+04
   0.110100E+03   0.485731E+04   0.158786E+04
   0.110200E+03   0.485741E+04   0.158796E+04
   0.110300E+03   0.485750E+04   0.158805E+04
