#    c*t(cm)       probability       error
   0.100022E+03   0.710386E+00   0.535876E-02
   0.100025E+03   0.710386E+00   0.535876E-02
   0.100028E+03   0.710386E+00   0.535876E-02
   0.100031E+03   0.710386E+00   0.535876E-02
   0.100034E+03   0.710386E+00   0.535876E-02
   0.100037E+03   0.710386E+00   0.535876E-02
   0.100040E+03   0.710386E+00   0.535876E-02
   0.100043E+03   0.710386E+00   0.535876E-02
   0.100046E+03   0.710386E+00   0.535876E-02
   0.100049E+03   0.710386E+00   0.535876E-02
   0.100052E+03   0.710386E+00   0.535876E-02
   0.100055E+03   0.710386E+00   0.535876E-02
   0.100058E+03   0.710386E+00   0.535876E-02
   0.100061E+03   0.710386E+00   0.535895E-02
   0.100064E+03   0.710386E+00   0.535895E-02
   0.100067E+03   0.710386E+00   0.535895E-02
   0.100070E+03   0.710386E+00   0.535895E-02
   0.100073E+03   0.710386E+00   0.535895E-02
   0.100076E+03   0.710386E+00   0.535895E-02
   0.100079E+03   0.710386E+00   0.535895E-02
   0.100082E+03   0.710386E+00   0.535896E-02
   0.100085E+03   0.710386E+00   0.535896E-02
   0.100088E+03   0.710386E+00   0.535896E-02
   0.100091E+03   0.710386E+00   0.535896E-02
   0.100094E+03   0.710386E+00   0.535896E-02
   0.100097E+03   0.710386E+00   0.535896E-02
   0.100100E+03   0.710386E+00   0.535896E-02
   0.100103E+03   0.710386E+00   0.535896E-02
   0.100106E+03   0.710386E+00   0.535896E-02
   0.100109E+03   0.710386E+00   0.535896E-02
   0.100112E+03   0.710386E+00   0.535896E-02
   0.100115E+03   0.710386E+00   0.535896E-02
   0.100118E+03   0.710386E+00   0.535896E-02
   0.100121E+03   0.710386E+00   0.535896E-02
   0.100124E+03   0.710386E+00   0.535896E-02
   0.100127E+03   0.710386E+00   0.535896E-02
   0.100130E+03   0.710386E+00   0.535896E-02
   0.100133E+03   0.710386E+00   0.535896E-02
   0.100136E+03   0.710386E+00   0.535896E-02
   0.100139E+03   0.710386E+00   0.535900E-02
   0.100142E+03   0.710386E+00   0.535900E-02
   0.100145E+03   0.710386E+00   0.535900E-02
   0.100148E+03   0.710386E+00   0.535900E-02
   0.100151E+03   0.710386E+00   0.535900E-02
   0.100154E+03   0.710386E+00   0.535900E-02
   0.100157E+03   0.710386E+00   0.535900E-02
   0.100160E+03   0.710386E+00   0.535900E-02
   0.100163E+03   0.710386E+00   0.535900E-02
   0.100166E+03   0.710386E+00   0.535900E-02
   0.100169E+03   0.710386E+00   0.535900E-02
   0.100172E+03   0.710386E+00   0.535900E-02
   0.100175E+03   0.710386E+00   0.535900E-02
   0.100178E+03   0.710386E+00   0.535900E-02
   0.100181E+03   0.710386E+00   0.535900E-02
   0.100184E+03   0.710386E+00   0.535897E-02
   0.100187E+03   0.710386E+00   0.535897E-02
   0.100190E+03   0.710386E+00   0.535897E-02
   0.100193E+03   0.710386E+00   0.535897E-02
   0.100196E+03   0.710386E+00   0.535897E-02
   0.100199E+03   0.710386E+00   0.535897E-02
   0.100202E+03   0.710386E+00   0.535897E-02
   0.100205E+03   0.710386E+00   0.535897E-02
   0.100208E+03   0.710386E+00   0.535897E-02
   0.100211E+03   0.710386E+00   0.535897E-02
   0.100214E+03   0.710386E+00   0.535897E-02
   0.100217E+03   0.710386E+00   0.535897E-02
   0.100220E+03   0.710386E+00   0.535900E-02
   0.100223E+03   0.710386E+00   0.535900E-02
   0.100226E+03   0.710386E+00   0.535900E-02
   0.100229E+03   0.710386E+00   0.535900E-02
   0.100232E+03   0.710386E+00   0.535900E-02
   0.100235E+03   0.710386E+00   0.535900E-02
   0.100238E+03   0.710386E+00   0.535900E-02
   0.100241E+03   0.710386E+00   0.535900E-02
   0.100244E+03   0.710386E+00   0.535900E-02
   0.100247E+03   0.710386E+00   0.535900E-02
   0.100250E+03   0.710386E+00   0.535900E-02
   0.100253E+03   0.710386E+00   0.535900E-02
   0.100256E+03   0.710386E+00   0.535900E-02
   0.100259E+03   0.710386E+00   0.535900E-02
   0.100262E+03   0.710386E+00   0.535900E-02
   0.100265E+03   0.710386E+00   0.535900E-02
   0.100268E+03   0.710386E+00   0.535900E-02
   0.100271E+03   0.710386E+00   0.535900E-02
   0.100274E+03   0.710386E+00   0.535900E-02
   0.100277E+03   0.710386E+00   0.535900E-02
   0.100280E+03   0.710386E+00   0.535900E-02
   0.100283E+03   0.710386E+00   0.535900E-02
   0.100286E+03   0.710386E+00   0.535900E-02
   0.100289E+03   0.710386E+00   0.535900E-02
   0.100292E+03   0.710386E+00   0.535900E-02
   0.100295E+03   0.710386E+00   0.535900E-02
   0.100298E+03   0.710386E+00   0.535900E-02
   0.100301E+03   0.710386E+00   0.535900E-02
   0.100304E+03   0.710386E+00   0.535900E-02
   0.100307E+03   0.710386E+00   0.535900E-02
   0.100310E+03   0.710386E+00   0.535900E-02
   0.100313E+03   0.710386E+00   0.535900E-02
   0.100316E+03   0.710386E+00   0.535900E-02
   0.100319E+03   0.710386E+00   0.535900E-02
   0.100322E+03   0.710386E+00   0.535900E-02
   0.100325E+03   0.710386E+00   0.535900E-02
   0.100328E+03   0.710386E+00   0.535900E-02
   0.100331E+03   0.710386E+00   0.535900E-02
   0.100334E+03   0.710386E+00   0.535900E-02
   0.100337E+03   0.710386E+00   0.535909E-02
   0.100340E+03   0.710386E+00   0.535909E-02
   0.100343E+03   0.710386E+00   0.535909E-02
   0.100346E+03   0.710386E+00   0.535909E-02
   0.100349E+03   0.710386E+00   0.535909E-02
   0.100352E+03   0.710386E+00   0.535909E-02
   0.100355E+03   0.710386E+00   0.535909E-02
   0.100358E+03   0.710386E+00   0.535909E-02
   0.100361E+03   0.710386E+00   0.535909E-02
   0.100364E+03   0.710386E+00   0.535909E-02
   0.100367E+03   0.710386E+00   0.535909E-02
   0.100370E+03   0.710386E+00   0.535909E-02
   0.100373E+03   0.710386E+00   0.535909E-02
   0.100376E+03   0.710386E+00   0.535909E-02
   0.100379E+03   0.710386E+00   0.535909E-02
   0.100382E+03   0.710386E+00   0.535909E-02
   0.100385E+03   0.710386E+00   0.535909E-02
   0.100388E+03   0.710386E+00   0.535909E-02
   0.100391E+03   0.710386E+00   0.535909E-02
   0.100394E+03   0.710386E+00   0.535909E-02
   0.100397E+03   0.710386E+00   0.535909E-02
   0.100400E+03   0.710386E+00   0.535909E-02
   0.100403E+03   0.710386E+00   0.535909E-02
   0.100406E+03   0.710386E+00   0.535909E-02
   0.100409E+03   0.710386E+00   0.535913E-02
   0.100412E+03   0.710386E+00   0.535913E-02
   0.100415E+03   0.710386E+00   0.535913E-02
   0.100418E+03   0.710386E+00   0.535913E-02
   0.100421E+03   0.710386E+00   0.535913E-02
   0.100424E+03   0.710386E+00   0.535913E-02
   0.100427E+03   0.710386E+00   0.535913E-02
   0.100430E+03   0.710386E+00   0.535913E-02
   0.100433E+03   0.710386E+00   0.535913E-02
   0.100436E+03   0.710386E+00   0.535913E-02
   0.100439E+03   0.710386E+00   0.535913E-02
   0.100442E+03   0.710386E+00   0.535913E-02
   0.100445E+03   0.710386E+00   0.535913E-02
   0.100448E+03   0.710386E+00   0.535913E-02
   0.100451E+03   0.710386E+00   0.535913E-02
   0.100454E+03   0.710386E+00   0.535913E-02
   0.100457E+03   0.710386E+00   0.535913E-02
   0.100460E+03   0.710386E+00   0.535913E-02
   0.100463E+03   0.710386E+00   0.535913E-02
   0.100466E+03   0.710386E+00   0.535913E-02
   0.100469E+03   0.710386E+00   0.535913E-02
   0.100472E+03   0.710386E+00   0.535913E-02
   0.100475E+03   0.710386E+00   0.535913E-02
   0.100478E+03   0.710386E+00   0.535913E-02
   0.100481E+03   0.710386E+00   0.535913E-02
   0.100484E+03   0.710386E+00   0.535913E-02
   0.100487E+03   0.710386E+00   0.535913E-02
   0.100490E+03   0.710386E+00   0.535913E-02
   0.100493E+03   0.710386E+00   0.535913E-02
   0.100496E+03   0.710386E+00   0.535913E-02
   0.100499E+03   0.710386E+00   0.535913E-02
   0.100502E+03   0.710386E+00   0.535913E-02
   0.100505E+03   0.710386E+00   0.535913E-02
   0.100508E+03   0.710386E+00   0.535913E-02
   0.100511E+03   0.710386E+00   0.535913E-02
   0.100514E+03   0.710386E+00   0.535913E-02
   0.100517E+03   0.710386E+00   0.535913E-02
   0.100520E+03   0.710386E+00   0.535913E-02
   0.100523E+03   0.710386E+00   0.535897E-02
   0.100526E+03   0.710386E+00   0.535897E-02
   0.100529E+03   0.710386E+00   0.535897E-02
   0.100532E+03   0.710386E+00   0.535897E-02
   0.100535E+03   0.710386E+00   0.535897E-02
   0.100538E+03   0.710386E+00   0.535897E-02
   0.100541E+03   0.710386E+00   0.535897E-02
   0.100544E+03   0.710386E+00   0.535897E-02
   0.100547E+03   0.710386E+00   0.535897E-02
   0.100550E+03   0.710386E+00   0.535897E-02
   0.100553E+03   0.710386E+00   0.535897E-02
   0.100556E+03   0.710386E+00   0.535897E-02
   0.100559E+03   0.710386E+00   0.535897E-02
   0.100562E+03   0.710386E+00   0.535897E-02
   0.100565E+03   0.710386E+00   0.535897E-02
   0.100568E+03   0.710386E+00   0.535897E-02
   0.100571E+03   0.710386E+00   0.535897E-02
   0.100574E+03   0.710386E+00   0.535897E-02
   0.100577E+03   0.710386E+00   0.535897E-02
   0.100580E+03   0.710386E+00   0.535897E-02
   0.100583E+03   0.710386E+00   0.535897E-02
   0.100586E+03   0.710386E+00   0.535897E-02
   0.100589E+03   0.710386E+00   0.535897E-02
   0.100592E+03   0.710386E+00   0.535897E-02
   0.100595E+03   0.710386E+00   0.535892E-02
   0.100598E+03   0.710386E+00   0.535892E-02
   0.100601E+03   0.710386E+00   0.535892E-02
   0.100604E+03   0.710387E+00   0.535876E-02
   0.100607E+03   0.710387E+00   0.535876E-02
   0.100610E+03   0.710387E+00   0.535876E-02
   0.100613E+03   0.710387E+00   0.535876E-02
   0.100616E+03   0.710387E+00   0.535876E-02
   0.100619E+03   0.710387E+00   0.535876E-02
   0.100622E+03   0.710387E+00   0.535876E-02
   0.100625E+03   0.710387E+00   0.535876E-02
   0.100628E+03   0.710387E+00   0.535876E-02
   0.100631E+03   0.710387E+00   0.535876E-02
   0.100634E+03   0.710387E+00   0.535876E-02
   0.100637E+03   0.710387E+00   0.535876E-02
   0.100640E+03   0.710387E+00   0.535876E-02
   0.100643E+03   0.710387E+00   0.535876E-02
   0.100645E+03   0.710387E+00   0.535876E-02
   0.100648E+03   0.710387E+00   0.535876E-02
   0.100651E+03   0.710387E+00   0.535876E-02
   0.100654E+03   0.710387E+00   0.535876E-02
   0.100657E+03   0.710387E+00   0.535876E-02
   0.100660E+03   0.710387E+00   0.535876E-02
   0.100663E+03   0.710387E+00   0.535876E-02
   0.100666E+03   0.710387E+00   0.535876E-02
   0.100669E+03   0.710387E+00   0.535876E-02
   0.100672E+03   0.710387E+00   0.535876E-02
   0.100675E+03   0.710387E+00   0.535876E-02
   0.100678E+03   0.710387E+00   0.535876E-02
   0.100681E+03   0.710387E+00   0.535876E-02
   0.100684E+03   0.710387E+00   0.535876E-02
   0.100687E+03   0.710387E+00   0.535876E-02
   0.100690E+03   0.710387E+00   0.535876E-02
   0.100693E+03   0.710387E+00   0.535876E-02
   0.100696E+03   0.710387E+00   0.535876E-02
   0.100699E+03   0.710387E+00   0.535876E-02
   0.100702E+03   0.710387E+00   0.535895E-02
   0.100705E+03   0.710387E+00   0.535895E-02
   0.100708E+03   0.710387E+00   0.535895E-02
   0.100711E+03   0.710387E+00   0.535895E-02
   0.100714E+03   0.710387E+00   0.535895E-02
   0.100717E+03   0.710387E+00   0.535895E-02
   0.100720E+03   0.710387E+00   0.535895E-02
   0.100723E+03   0.710387E+00   0.535895E-02
   0.100726E+03   0.710387E+00   0.535895E-02
   0.100729E+03   0.710387E+00   0.535895E-02
   0.100732E+03   0.710387E+00   0.535895E-02
   0.100735E+03   0.710387E+00   0.535895E-02
   0.100738E+03   0.710387E+00   0.535895E-02
   0.100741E+03   0.710387E+00   0.535895E-02
   0.100744E+03   0.710387E+00   0.535895E-02
   0.100747E+03   0.710387E+00   0.535895E-02
   0.100750E+03   0.710387E+00   0.535895E-02
   0.100753E+03   0.710387E+00   0.535895E-02
   0.100756E+03   0.710387E+00   0.535895E-02
   0.100759E+03   0.710387E+00   0.535895E-02
   0.100762E+03   0.710387E+00   0.535895E-02
   0.100765E+03   0.710387E+00   0.535895E-02
   0.100768E+03   0.710387E+00   0.535895E-02
   0.100771E+03   0.710387E+00   0.535895E-02
   0.100774E+03   0.710387E+00   0.535895E-02
   0.100777E+03   0.710387E+00   0.535895E-02
   0.100780E+03   0.710387E+00   0.535895E-02
   0.100783E+03   0.710387E+00   0.535895E-02
   0.100786E+03   0.710387E+00   0.535895E-02
   0.100789E+03   0.710387E+00   0.535895E-02
   0.100792E+03   0.710387E+00   0.535895E-02
   0.100795E+03   0.710387E+00   0.535895E-02
   0.100798E+03   0.710387E+00   0.535895E-02
   0.100801E+03   0.710387E+00   0.535895E-02
   0.100804E+03   0.710387E+00   0.535895E-02
   0.100807E+03   0.710387E+00   0.535896E-02
   0.100810E+03   0.710387E+00   0.535896E-02
   0.100813E+03   0.710387E+00   0.535896E-02
   0.100816E+03   0.710387E+00   0.535896E-02
   0.100819E+03   0.710387E+00   0.535896E-02
   0.100822E+03   0.710387E+00   0.535896E-02
   0.100825E+03   0.710387E+00   0.535896E-02
   0.100828E+03   0.710387E+00   0.535896E-02
   0.100831E+03   0.710387E+00   0.535896E-02
   0.100834E+03   0.710387E+00   0.535896E-02
   0.100837E+03   0.710387E+00   0.535896E-02
   0.100840E+03   0.710387E+00   0.535896E-02
   0.100843E+03   0.710387E+00   0.535896E-02
   0.100846E+03   0.710387E+00   0.535896E-02
   0.100849E+03   0.710387E+00   0.535896E-02
   0.100852E+03   0.710387E+00   0.535896E-02
   0.100855E+03   0.710387E+00   0.535896E-02
   0.100858E+03   0.710387E+00   0.535896E-02
   0.100861E+03   0.710387E+00   0.535896E-02
   0.100864E+03   0.710387E+00   0.535896E-02
   0.100867E+03   0.710387E+00   0.535896E-02
   0.100870E+03   0.710387E+00   0.535896E-02
   0.100873E+03   0.710387E+00   0.535896E-02
   0.100876E+03   0.710387E+00   0.535896E-02
   0.100879E+03   0.710387E+00   0.535896E-02
   0.100882E+03   0.710387E+00   0.535896E-02
   0.100885E+03   0.710387E+00   0.535896E-02
   0.100888E+03   0.710387E+00   0.535900E-02
   0.100891E+03   0.710387E+00   0.535900E-02
   0.100894E+03   0.710387E+00   0.535900E-02
   0.100897E+03   0.710387E+00   0.535900E-02
   0.100900E+03   0.710387E+00   0.535900E-02
   0.100903E+03   0.710387E+00   0.535900E-02
   0.100906E+03   0.710387E+00   0.535900E-02
   0.100909E+03   0.710387E+00   0.535900E-02
   0.100912E+03   0.710387E+00   0.535900E-02
   0.100915E+03   0.710387E+00   0.535900E-02
   0.100918E+03   0.710387E+00   0.535900E-02
   0.100921E+03   0.710387E+00   0.535900E-02
   0.100924E+03   0.710387E+00   0.535900E-02
   0.100927E+03   0.710387E+00   0.535900E-02
   0.100930E+03   0.710387E+00   0.535900E-02
   0.100933E+03   0.710387E+00   0.535900E-02
   0.100936E+03   0.710387E+00   0.535900E-02
   0.100939E+03   0.710387E+00   0.535902E-02
   0.100942E+03   0.710387E+00   0.535902E-02
   0.100945E+03   0.710387E+00   0.535900E-02
   0.100948E+03   0.710387E+00   0.535900E-02
   0.100951E+03   0.710387E+00   0.535900E-02
   0.100954E+03   0.710387E+00   0.535900E-02
   0.100957E+03   0.710387E+00   0.535900E-02
   0.100960E+03   0.710387E+00   0.535900E-02
   0.100963E+03   0.710387E+00   0.535900E-02
   0.100966E+03   0.710387E+00   0.535900E-02
   0.100969E+03   0.710387E+00   0.535900E-02
   0.100972E+03   0.710387E+00   0.535900E-02
   0.100975E+03   0.710387E+00   0.535900E-02
   0.100978E+03   0.710387E+00   0.535900E-02
   0.100981E+03   0.710387E+00   0.535900E-02
   0.100984E+03   0.710387E+00   0.535900E-02
   0.100987E+03   0.710387E+00   0.535900E-02
   0.100990E+03   0.710387E+00   0.535900E-02
   0.100993E+03   0.710387E+00   0.535900E-02
   0.100996E+03   0.710387E+00   0.535900E-02
   0.100999E+03   0.710387E+00   0.535900E-02
   0.101002E+03   0.710387E+00   0.535900E-02
   0.101005E+03   0.710387E+00   0.535900E-02
   0.101008E+03   0.710387E+00   0.535900E-02
   0.101011E+03   0.710387E+00   0.535900E-02
   0.101014E+03   0.710387E+00   0.535900E-02
   0.101017E+03   0.710387E+00   0.535900E-02
   0.101020E+03   0.710387E+00   0.535900E-02
   0.101023E+03   0.710387E+00   0.535900E-02
   0.101026E+03   0.710387E+00   0.535900E-02
   0.101029E+03   0.710387E+00   0.535900E-02
   0.101032E+03   0.710387E+00   0.535900E-02
   0.101035E+03   0.710387E+00   0.535900E-02
   0.101038E+03   0.710387E+00   0.535900E-02
   0.101041E+03   0.710387E+00   0.535900E-02
   0.101044E+03   0.710387E+00   0.535900E-02
   0.101047E+03   0.710387E+00   0.535900E-02
   0.101050E+03   0.710387E+00   0.535900E-02
   0.101053E+03   0.710387E+00   0.535900E-02
   0.101056E+03   0.710387E+00   0.535900E-02
   0.101059E+03   0.710387E+00   0.535900E-02
   0.101062E+03   0.710387E+00   0.535900E-02
   0.101065E+03   0.710387E+00   0.535900E-02
   0.101068E+03   0.710387E+00   0.535900E-02
   0.101071E+03   0.710387E+00   0.535909E-02
   0.101074E+03   0.710387E+00   0.535909E-02
   0.101077E+03   0.710387E+00   0.535909E-02
   0.101080E+03   0.710387E+00   0.535909E-02
   0.101083E+03   0.710387E+00   0.535909E-02
   0.101086E+03   0.710387E+00   0.535909E-02
   0.101089E+03   0.710387E+00   0.535909E-02
   0.101092E+03   0.710387E+00   0.535909E-02
   0.101095E+03   0.710387E+00   0.535909E-02
   0.101098E+03   0.710387E+00   0.535909E-02
   0.101101E+03   0.710387E+00   0.535909E-02
   0.101104E+03   0.710387E+00   0.535909E-02
   0.101107E+03   0.710387E+00   0.535909E-02
   0.101110E+03   0.710387E+00   0.535909E-02
   0.101113E+03   0.710387E+00   0.535909E-02
   0.101116E+03   0.710387E+00   0.535909E-02
   0.101119E+03   0.710387E+00   0.535909E-02
   0.101122E+03   0.710387E+00   0.535909E-02
   0.101125E+03   0.710387E+00   0.535909E-02
   0.101128E+03   0.710387E+00   0.535909E-02
   0.101131E+03   0.710387E+00   0.535909E-02
   0.101134E+03   0.710387E+00   0.535909E-02
   0.101137E+03   0.710387E+00   0.535909E-02
   0.101140E+03   0.710387E+00   0.535909E-02
   0.101143E+03   0.710387E+00   0.535909E-02
   0.101146E+03   0.710387E+00   0.535909E-02
   0.101149E+03   0.710387E+00   0.535909E-02
   0.101152E+03   0.710387E+00   0.535909E-02
   0.101155E+03   0.710387E+00   0.535909E-02
   0.101158E+03   0.710387E+00   0.535909E-02
   0.101161E+03   0.710387E+00   0.535909E-02
   0.101164E+03   0.710387E+00   0.535909E-02
   0.101167E+03   0.710387E+00   0.535909E-02
   0.101170E+03   0.710387E+00   0.535913E-02
   0.101173E+03   0.710387E+00   0.535913E-02
   0.101176E+03   0.710387E+00   0.535913E-02
   0.101179E+03   0.710387E+00   0.535913E-02
   0.101182E+03   0.710387E+00   0.535913E-02
   0.101185E+03   0.710387E+00   0.535913E-02
   0.101188E+03   0.710387E+00   0.535913E-02
   0.101191E+03   0.710387E+00   0.535913E-02
   0.101194E+03   0.710387E+00   0.535913E-02
   0.101197E+03   0.710387E+00   0.535913E-02
   0.101200E+03   0.710387E+00   0.535913E-02
   0.101203E+03   0.710387E+00   0.535913E-02
   0.101206E+03   0.710387E+00   0.535913E-02
   0.101209E+03   0.710387E+00   0.535913E-02
   0.101212E+03   0.710387E+00   0.535913E-02
   0.101215E+03   0.710387E+00   0.535913E-02
   0.101218E+03   0.710387E+00   0.535913E-02
   0.101221E+03   0.710387E+00   0.535913E-02
   0.101224E+03   0.710387E+00   0.535913E-02
   0.101227E+03   0.710387E+00   0.535913E-02
   0.101230E+03   0.710387E+00   0.535913E-02
   0.101233E+03   0.710387E+00   0.535913E-02
   0.101236E+03   0.710387E+00   0.535913E-02
   0.101239E+03   0.710387E+00   0.535913E-02
   0.101242E+03   0.710387E+00   0.535913E-02
   0.101245E+03   0.710387E+00   0.535913E-02
   0.101248E+03   0.710387E+00   0.535913E-02
   0.101251E+03   0.710387E+00   0.535913E-02
   0.101254E+03   0.710387E+00   0.535913E-02
   0.101257E+03   0.710387E+00   0.535913E-02
   0.101260E+03   0.710387E+00   0.535913E-02
   0.101263E+03   0.710387E+00   0.535913E-02
   0.101266E+03   0.710387E+00   0.535913E-02
   0.101269E+03   0.710387E+00   0.535913E-02
   0.101272E+03   0.710387E+00   0.535913E-02
   0.101275E+03   0.710387E+00   0.535913E-02
   0.101278E+03   0.710387E+00   0.535913E-02
   0.101281E+03   0.710387E+00   0.535913E-02
   0.101284E+03   0.710387E+00   0.535913E-02
   0.101287E+03   0.710387E+00   0.535913E-02
   0.101290E+03   0.710387E+00   0.535913E-02
   0.101293E+03   0.710387E+00   0.535913E-02
   0.101296E+03   0.710387E+00   0.535913E-02
   0.101299E+03   0.710387E+00   0.535913E-02
   0.101302E+03   0.710387E+00   0.535913E-02
   0.101305E+03   0.710387E+00   0.535913E-02
   0.101308E+03   0.710387E+00   0.535913E-02
   0.101311E+03   0.710387E+00   0.535913E-02
   0.101314E+03   0.710387E+00   0.535913E-02
   0.101317E+03   0.710387E+00   0.535913E-02
   0.101320E+03   0.710387E+00   0.535913E-02
   0.101323E+03   0.710387E+00   0.535913E-02
   0.101326E+03   0.710387E+00   0.535913E-02
   0.101329E+03   0.710387E+00   0.535913E-02
   0.101332E+03   0.710387E+00   0.535897E-02
   0.101335E+03   0.710387E+00   0.535897E-02
   0.101338E+03   0.710387E+00   0.535897E-02
   0.101341E+03   0.710387E+00   0.535897E-02
   0.101344E+03   0.710387E+00   0.535897E-02
   0.101347E+03   0.710387E+00   0.535897E-02
   0.101350E+03   0.710387E+00   0.535897E-02
   0.101353E+03   0.710388E+00   0.535892E-02
   0.101356E+03   0.710388E+00   0.535892E-02
   0.101359E+03   0.710388E+00   0.535892E-02
   0.101362E+03   0.710388E+00   0.535892E-02
   0.101365E+03   0.710388E+00   0.535892E-02
   0.101368E+03   0.710388E+00   0.535892E-02
   0.101371E+03   0.710388E+00   0.535892E-02
   0.101374E+03   0.710388E+00   0.535892E-02
   0.101377E+03   0.710388E+00   0.535892E-02
   0.101380E+03   0.710388E+00   0.535892E-02
   0.101383E+03   0.710388E+00   0.535892E-02
   0.101386E+03   0.710388E+00   0.535911E-02
   0.101389E+03   0.710388E+00   0.535911E-02
   0.101392E+03   0.710388E+00   0.535911E-02
   0.101395E+03   0.710388E+00   0.535911E-02
   0.101398E+03   0.710388E+00   0.535911E-02
   0.101401E+03   0.710388E+00   0.535911E-02
   0.101404E+03   0.710388E+00   0.535911E-02
   0.101407E+03   0.710388E+00   0.535911E-02
   0.101410E+03   0.710388E+00   0.535911E-02
   0.101413E+03   0.710388E+00   0.535911E-02
   0.101416E+03   0.710388E+00   0.535895E-02
   0.101419E+03   0.710388E+00   0.535895E-02
   0.101422E+03   0.710388E+00   0.535895E-02
   0.101425E+03   0.710388E+00   0.535895E-02
   0.101428E+03   0.710388E+00   0.535895E-02
   0.101431E+03   0.710388E+00   0.535895E-02
   0.101434E+03   0.710388E+00   0.535895E-02
   0.101437E+03   0.710388E+00   0.535895E-02
   0.101440E+03   0.710388E+00   0.535895E-02
   0.101443E+03   0.710388E+00   0.535895E-02
   0.101446E+03   0.710388E+00   0.535895E-02
   0.101449E+03   0.710388E+00   0.535895E-02
   0.101452E+03   0.710388E+00   0.535895E-02
   0.101455E+03   0.710388E+00   0.535895E-02
   0.101458E+03   0.710388E+00   0.535895E-02
   0.101461E+03   0.710388E+00   0.535895E-02
   0.101464E+03   0.710388E+00   0.535895E-02
   0.101467E+03   0.710388E+00   0.535895E-02
   0.101470E+03   0.710388E+00   0.535895E-02
   0.101473E+03   0.710388E+00   0.535895E-02
   0.101476E+03   0.710388E+00   0.535895E-02
   0.101479E+03   0.710388E+00   0.535895E-02
   0.101482E+03   0.710388E+00   0.535895E-02
   0.101485E+03   0.710388E+00   0.535895E-02
   0.101488E+03   0.710388E+00   0.535895E-02
   0.101491E+03   0.710388E+00   0.535895E-02
   0.101494E+03   0.710388E+00   0.535895E-02
   0.101497E+03   0.710388E+00   0.535895E-02
   0.101500E+03   0.710388E+00   0.535895E-02
   0.101503E+03   0.710388E+00   0.535895E-02
   0.101506E+03   0.710388E+00   0.535895E-02
   0.101509E+03   0.710388E+00   0.535895E-02
   0.101512E+03   0.710388E+00   0.535895E-02
   0.101515E+03   0.710388E+00   0.535895E-02
   0.101518E+03   0.710388E+00   0.535895E-02
   0.101521E+03   0.710388E+00   0.535895E-02
   0.101524E+03   0.710388E+00   0.535895E-02
   0.101527E+03   0.710388E+00   0.535895E-02
   0.101530E+03   0.710388E+00   0.535895E-02
   0.101533E+03   0.710388E+00   0.535895E-02
   0.101536E+03   0.710388E+00   0.535895E-02
   0.101539E+03   0.710388E+00   0.535895E-02
   0.101542E+03   0.710388E+00   0.535895E-02
   0.101545E+03   0.710388E+00   0.535895E-02
   0.101548E+03   0.710388E+00   0.535895E-02
   0.101551E+03   0.710388E+00   0.535895E-02
   0.101554E+03   0.710388E+00   0.535895E-02
   0.101557E+03   0.710388E+00   0.535895E-02
   0.101560E+03   0.710388E+00   0.535895E-02
   0.101563E+03   0.710388E+00   0.535895E-02
   0.101566E+03   0.710388E+00   0.535895E-02
   0.101569E+03   0.710388E+00   0.535895E-02
   0.101572E+03   0.710388E+00   0.535895E-02
   0.101575E+03   0.710388E+00   0.535895E-02
   0.101578E+03   0.710388E+00   0.535895E-02
   0.101581E+03   0.710388E+00   0.535896E-02
   0.101584E+03   0.710388E+00   0.535896E-02
   0.101587E+03   0.710388E+00   0.535896E-02
   0.101590E+03   0.710388E+00   0.535896E-02
   0.101593E+03   0.710388E+00   0.535896E-02
   0.101596E+03   0.710388E+00   0.535896E-02
   0.101599E+03   0.710388E+00   0.535896E-02
   0.101602E+03   0.710388E+00   0.535896E-02
   0.101605E+03   0.710388E+00   0.535896E-02
   0.101608E+03   0.710388E+00   0.535896E-02
   0.101611E+03   0.710388E+00   0.535896E-02
   0.101614E+03   0.710388E+00   0.535896E-02
   0.101617E+03   0.710388E+00   0.535896E-02
   0.101620E+03   0.710388E+00   0.535896E-02
   0.101623E+03   0.710388E+00   0.535896E-02
   0.101626E+03   0.710388E+00   0.535896E-02
   0.101629E+03   0.710388E+00   0.535896E-02
   0.101632E+03   0.710388E+00   0.535896E-02
   0.101635E+03   0.710388E+00   0.535896E-02
   0.101638E+03   0.710388E+00   0.535896E-02
   0.101641E+03   0.710388E+00   0.535896E-02
   0.101644E+03   0.710388E+00   0.535896E-02
   0.101647E+03   0.710388E+00   0.535896E-02
   0.101650E+03   0.710388E+00   0.535896E-02
   0.101653E+03   0.710388E+00   0.535896E-02
   0.101656E+03   0.710388E+00   0.535896E-02
   0.101659E+03   0.710388E+00   0.535896E-02
   0.101662E+03   0.710388E+00   0.535896E-02
   0.101665E+03   0.710388E+00   0.535896E-02
   0.101668E+03   0.710388E+00   0.535896E-02
   0.101671E+03   0.710388E+00   0.535896E-02
   0.101674E+03   0.710388E+00   0.535896E-02
   0.101677E+03   0.710388E+00   0.535896E-02
   0.101680E+03   0.710388E+00   0.535896E-02
   0.101683E+03   0.710388E+00   0.535896E-02
   0.101686E+03   0.710388E+00   0.535896E-02
   0.101689E+03   0.710388E+00   0.535900E-02
   0.101692E+03   0.710388E+00   0.535900E-02
   0.101695E+03   0.710388E+00   0.535900E-02
