#    c*t(cm)       probability       error
   0.878774E+02   0.775484E+00   0.665091E-02
   0.878804E+02   0.775484E+00   0.665091E-02
   0.878834E+02   0.775484E+00   0.665091E-02
   0.878864E+02   0.775484E+00   0.665091E-02
   0.878894E+02   0.775484E+00   0.665091E-02
   0.878924E+02   0.775484E+00   0.665091E-02
   0.878954E+02   0.775484E+00   0.665091E-02
   0.878984E+02   0.775484E+00   0.665091E-02
   0.879014E+02   0.775484E+00   0.665091E-02
   0.879044E+02   0.775484E+00   0.665091E-02
   0.879074E+02   0.775484E+00   0.665091E-02
   0.879104E+02   0.775484E+00   0.665091E-02
   0.879134E+02   0.775484E+00   0.665091E-02
   0.879164E+02   0.775484E+00   0.665091E-02
   0.879194E+02   0.775484E+00   0.665091E-02
   0.879224E+02   0.775484E+00   0.665099E-02
   0.879254E+02   0.775484E+00   0.665099E-02
   0.879284E+02   0.775484E+00   0.665099E-02
   0.879314E+02   0.775484E+00   0.665109E-02
   0.879344E+02   0.775484E+00   0.665109E-02
   0.879374E+02   0.775484E+00   0.665109E-02
   0.879404E+02   0.775484E+00   0.665109E-02
   0.879434E+02   0.775484E+00   0.665109E-02
   0.879464E+02   0.775484E+00   0.665109E-02
   0.879494E+02   0.775484E+00   0.665109E-02
   0.879524E+02   0.775484E+00   0.665114E-02
   0.879554E+02   0.775484E+00   0.665114E-02
   0.879584E+02   0.775484E+00   0.665114E-02
   0.879614E+02   0.775484E+00   0.665114E-02
   0.879644E+02   0.775484E+00   0.665114E-02
   0.879674E+02   0.775484E+00   0.665114E-02
   0.879704E+02   0.775484E+00   0.665114E-02
   0.879734E+02   0.775484E+00   0.665114E-02
   0.879764E+02   0.775484E+00   0.665114E-02
   0.879794E+02   0.775484E+00   0.665114E-02
   0.879824E+02   0.775484E+00   0.665114E-02
   0.879854E+02   0.775484E+00   0.665114E-02
   0.879884E+02   0.775484E+00   0.665131E-02
   0.879914E+02   0.775484E+00   0.665131E-02
   0.879944E+02   0.775484E+00   0.665131E-02
   0.879974E+02   0.775484E+00   0.665131E-02
   0.880004E+02   0.775484E+00   0.665131E-02
   0.880034E+02   0.775484E+00   0.665131E-02
   0.880064E+02   0.775484E+00   0.665131E-02
   0.880093E+02   0.775484E+00   0.665131E-02
   0.880123E+02   0.775484E+00   0.665131E-02
   0.880153E+02   0.775484E+00   0.665131E-02
   0.880183E+02   0.775484E+00   0.665131E-02
   0.880213E+02   0.775484E+00   0.665131E-02
   0.880243E+02   0.775484E+00   0.665131E-02
   0.880273E+02   0.775484E+00   0.665131E-02
   0.880303E+02   0.775484E+00   0.665131E-02
   0.880333E+02   0.775484E+00   0.665131E-02
   0.880363E+02   0.775484E+00   0.665131E-02
   0.880393E+02   0.775484E+00   0.665131E-02
   0.880423E+02   0.775484E+00   0.665131E-02
   0.880453E+02   0.775484E+00   0.665131E-02
   0.880483E+02   0.775484E+00   0.665131E-02
   0.880513E+02   0.775484E+00   0.665131E-02
   0.880543E+02   0.775484E+00   0.665131E-02
   0.880573E+02   0.775484E+00   0.665131E-02
   0.880603E+02   0.775484E+00   0.665131E-02
   0.880633E+02   0.775484E+00   0.665131E-02
   0.880663E+02   0.775484E+00   0.665131E-02
   0.880693E+02   0.775484E+00   0.665131E-02
   0.880723E+02   0.775484E+00   0.665131E-02
   0.880753E+02   0.775484E+00   0.665131E-02
   0.880783E+02   0.775484E+00   0.665131E-02
   0.880813E+02   0.775484E+00   0.665131E-02
   0.880843E+02   0.775484E+00   0.665131E-02
   0.880873E+02   0.775484E+00   0.665131E-02
   0.880903E+02   0.775484E+00   0.665131E-02
   0.880933E+02   0.775484E+00   0.665131E-02
   0.880963E+02   0.775484E+00   0.665131E-02
   0.880993E+02   0.775484E+00   0.665131E-02
   0.881023E+02   0.775484E+00   0.665131E-02
   0.881053E+02   0.775484E+00   0.665131E-02
   0.881083E+02   0.775484E+00   0.665131E-02
   0.881113E+02   0.775484E+00   0.665131E-02
   0.881143E+02   0.775484E+00   0.665131E-02
   0.881173E+02   0.775484E+00   0.665131E-02
   0.881203E+02   0.775484E+00   0.665131E-02
   0.881233E+02   0.775484E+00   0.665131E-02
   0.881263E+02   0.775484E+00   0.665131E-02
   0.881293E+02   0.775484E+00   0.665123E-02
   0.881323E+02   0.775484E+00   0.665123E-02
   0.881353E+02   0.775484E+00   0.665123E-02
   0.881383E+02   0.775484E+00   0.665123E-02
   0.881413E+02   0.775485E+00   0.665122E-02
   0.881443E+02   0.775485E+00   0.665122E-02
   0.881473E+02   0.775485E+00   0.665122E-02
   0.881503E+02   0.775485E+00   0.665122E-02
   0.881532E+02   0.775485E+00   0.665122E-02
   0.881562E+02   0.775485E+00   0.665122E-02
   0.881592E+02   0.775485E+00   0.665122E-02
   0.881622E+02   0.775485E+00   0.665122E-02
   0.881652E+02   0.775485E+00   0.665122E-02
   0.881682E+02   0.775485E+00   0.665122E-02
   0.881712E+02   0.775485E+00   0.665105E-02
   0.881742E+02   0.775485E+00   0.665105E-02
   0.881772E+02   0.775485E+00   0.665105E-02
   0.881802E+02   0.775485E+00   0.665105E-02
   0.881832E+02   0.775485E+00   0.665105E-02
   0.881862E+02   0.775485E+00   0.665105E-02
   0.881892E+02   0.775485E+00   0.665105E-02
   0.881922E+02   0.775485E+00   0.665091E-02
   0.881952E+02   0.775485E+00   0.665091E-02
   0.881982E+02   0.775485E+00   0.665091E-02
   0.882012E+02   0.775485E+00   0.665091E-02
   0.882042E+02   0.775485E+00   0.665091E-02
   0.882072E+02   0.775485E+00   0.665091E-02
   0.882102E+02   0.775485E+00   0.665091E-02
   0.882132E+02   0.775485E+00   0.665091E-02
   0.882162E+02   0.775485E+00   0.665091E-02
   0.882192E+02   0.775485E+00   0.665091E-02
   0.882222E+02   0.775485E+00   0.665091E-02
   0.882252E+02   0.775485E+00   0.665091E-02
   0.882282E+02   0.775485E+00   0.665091E-02
   0.882312E+02   0.775485E+00   0.665091E-02
   0.882342E+02   0.775485E+00   0.665091E-02
   0.882372E+02   0.775485E+00   0.665091E-02
   0.882402E+02   0.775485E+00   0.665099E-02
   0.882432E+02   0.775485E+00   0.665099E-02
   0.882462E+02   0.775485E+00   0.665109E-02
   0.882492E+02   0.775485E+00   0.665109E-02
   0.882522E+02   0.775485E+00   0.665109E-02
   0.882552E+02   0.775485E+00   0.665109E-02
   0.882582E+02   0.775485E+00   0.665109E-02
   0.882612E+02   0.775485E+00   0.665109E-02
   0.882642E+02   0.775485E+00   0.665114E-02
   0.882672E+02   0.775485E+00   0.665114E-02
   0.882702E+02   0.775485E+00   0.665114E-02
   0.882732E+02   0.775485E+00   0.665114E-02
   0.882762E+02   0.775485E+00   0.665114E-02
   0.882792E+02   0.775485E+00   0.665131E-02
   0.882822E+02   0.775485E+00   0.665131E-02
   0.882852E+02   0.775485E+00   0.665131E-02
   0.882882E+02   0.775485E+00   0.665131E-02
   0.882912E+02   0.775485E+00   0.665131E-02
   0.882942E+02   0.775485E+00   0.665131E-02
   0.882971E+02   0.775485E+00   0.665131E-02
   0.883001E+02   0.775485E+00   0.665131E-02
   0.883031E+02   0.775485E+00   0.665131E-02
   0.883061E+02   0.775485E+00   0.665131E-02
   0.883091E+02   0.775485E+00   0.665131E-02
   0.883121E+02   0.775485E+00   0.665131E-02
   0.883151E+02   0.775485E+00   0.665131E-02
   0.883181E+02   0.775485E+00   0.665131E-02
   0.883211E+02   0.775485E+00   0.665131E-02
   0.883241E+02   0.775485E+00   0.665131E-02
   0.883271E+02   0.775485E+00   0.665131E-02
   0.883301E+02   0.775485E+00   0.665131E-02
   0.883331E+02   0.775485E+00   0.665131E-02
   0.883361E+02   0.775485E+00   0.665131E-02
   0.883391E+02   0.775485E+00   0.665131E-02
   0.883421E+02   0.775485E+00   0.665131E-02
   0.883451E+02   0.775485E+00   0.665131E-02
   0.883481E+02   0.775485E+00   0.665131E-02
   0.883511E+02   0.775485E+00   0.665131E-02
   0.883541E+02   0.775485E+00   0.665131E-02
   0.883571E+02   0.775485E+00   0.665131E-02
   0.883601E+02   0.775485E+00   0.665131E-02
   0.883631E+02   0.775485E+00   0.665131E-02
   0.883661E+02   0.775485E+00   0.665131E-02
   0.883691E+02   0.775485E+00   0.665131E-02
   0.883721E+02   0.775485E+00   0.665131E-02
   0.883751E+02   0.775485E+00   0.665131E-02
   0.883781E+02   0.775485E+00   0.665131E-02
   0.883811E+02   0.775485E+00   0.665131E-02
   0.883841E+02   0.775485E+00   0.665131E-02
   0.883871E+02   0.775485E+00   0.665131E-02
   0.883901E+02   0.775485E+00   0.665131E-02
   0.883931E+02   0.775485E+00   0.665131E-02
   0.883961E+02   0.775485E+00   0.665131E-02
   0.883991E+02   0.775485E+00   0.665131E-02
   0.884021E+02   0.775485E+00   0.665131E-02
   0.884051E+02   0.775485E+00   0.665131E-02
   0.884081E+02   0.775485E+00   0.665131E-02
   0.884111E+02   0.775485E+00   0.665131E-02
   0.884141E+02   0.775485E+00   0.665131E-02
   0.884171E+02   0.775485E+00   0.665131E-02
   0.884201E+02   0.775485E+00   0.665131E-02
   0.884231E+02   0.775485E+00   0.665131E-02
   0.884261E+02   0.775485E+00   0.665131E-02
   0.884291E+02   0.775485E+00   0.665131E-02
   0.884321E+02   0.775485E+00   0.665131E-02
   0.884351E+02   0.775485E+00   0.665131E-02
   0.884380E+02   0.775485E+00   0.665131E-02
   0.884410E+02   0.775485E+00   0.665131E-02
   0.884440E+02   0.775485E+00   0.665123E-02
   0.884470E+02   0.775485E+00   0.665123E-02
   0.884500E+02   0.775485E+00   0.665123E-02
   0.884530E+02   0.775485E+00   0.665123E-02
   0.884560E+02   0.775485E+00   0.665124E-02
   0.884590E+02   0.775485E+00   0.665124E-02
   0.884620E+02   0.775485E+00   0.665124E-02
   0.884650E+02   0.775486E+00   0.665122E-02
   0.884680E+02   0.775486E+00   0.665122E-02
   0.884710E+02   0.775486E+00   0.665122E-02
   0.884740E+02   0.775486E+00   0.665122E-02
   0.884770E+02   0.775486E+00   0.665122E-02
   0.884800E+02   0.775486E+00   0.665122E-02
   0.884830E+02   0.775486E+00   0.665122E-02
   0.884860E+02   0.775486E+00   0.665105E-02
   0.884890E+02   0.775486E+00   0.665105E-02
   0.884920E+02   0.775486E+00   0.665105E-02
   0.884950E+02   0.775486E+00   0.665105E-02
   0.884980E+02   0.775486E+00   0.665105E-02
   0.885010E+02   0.775486E+00   0.665105E-02
   0.885040E+02   0.775486E+00   0.665105E-02
   0.885070E+02   0.775486E+00   0.665105E-02
   0.885100E+02   0.775486E+00   0.665105E-02
   0.885130E+02   0.775486E+00   0.665105E-02
   0.885160E+02   0.775486E+00   0.665105E-02
   0.885190E+02   0.775486E+00   0.665105E-02
   0.885220E+02   0.775486E+00   0.665091E-02
   0.885250E+02   0.775486E+00   0.665091E-02
   0.885280E+02   0.775486E+00   0.665091E-02
   0.885310E+02   0.775486E+00   0.665091E-02
   0.885340E+02   0.775486E+00   0.665091E-02
   0.885370E+02   0.775486E+00   0.665091E-02
   0.885400E+02   0.775486E+00   0.665091E-02
   0.885430E+02   0.775486E+00   0.665091E-02
   0.885460E+02   0.775486E+00   0.665091E-02
   0.885490E+02   0.775486E+00   0.665091E-02
   0.885520E+02   0.775486E+00   0.665091E-02
   0.885550E+02   0.775486E+00   0.665091E-02
   0.885580E+02   0.775486E+00   0.665091E-02
   0.885610E+02   0.775486E+00   0.665091E-02
   0.885640E+02   0.775486E+00   0.665091E-02
   0.885670E+02   0.775486E+00   0.665091E-02
   0.885700E+02   0.775486E+00   0.665109E-02
   0.885730E+02   0.775486E+00   0.665109E-02
   0.885760E+02   0.775486E+00   0.665109E-02
   0.885790E+02   0.775486E+00   0.665126E-02
   0.885819E+02   0.775486E+00   0.665126E-02
   0.885849E+02   0.775486E+00   0.665131E-02
   0.885879E+02   0.775486E+00   0.665131E-02
   0.885909E+02   0.775486E+00   0.665131E-02
   0.885939E+02   0.775486E+00   0.665131E-02
   0.885969E+02   0.775486E+00   0.665131E-02
   0.885999E+02   0.775486E+00   0.665131E-02
   0.886029E+02   0.775486E+00   0.665131E-02
   0.886059E+02   0.775486E+00   0.665131E-02
   0.886089E+02   0.775486E+00   0.665131E-02
   0.886119E+02   0.775486E+00   0.665131E-02
   0.886149E+02   0.775486E+00   0.665131E-02
   0.886179E+02   0.775486E+00   0.665131E-02
   0.886209E+02   0.775486E+00   0.665131E-02
   0.886239E+02   0.775486E+00   0.665131E-02
   0.886269E+02   0.775486E+00   0.665131E-02
   0.886299E+02   0.775486E+00   0.665131E-02
   0.886329E+02   0.775486E+00   0.665131E-02
   0.886359E+02   0.775486E+00   0.665131E-02
   0.886389E+02   0.775486E+00   0.665131E-02
   0.886419E+02   0.775486E+00   0.665131E-02
   0.886449E+02   0.775486E+00   0.665131E-02
   0.886479E+02   0.775486E+00   0.665131E-02
   0.886509E+02   0.775486E+00   0.665131E-02
   0.886539E+02   0.775486E+00   0.665131E-02
   0.886569E+02   0.775486E+00   0.665131E-02
   0.886599E+02   0.775486E+00   0.665131E-02
   0.886629E+02   0.775486E+00   0.665131E-02
   0.886659E+02   0.775486E+00   0.665131E-02
   0.886689E+02   0.775486E+00   0.665131E-02
   0.886719E+02   0.775486E+00   0.665131E-02
   0.886749E+02   0.775486E+00   0.665131E-02
   0.886779E+02   0.775486E+00   0.665131E-02
   0.886809E+02   0.775486E+00   0.665131E-02
   0.886839E+02   0.775486E+00   0.665131E-02
   0.886869E+02   0.775486E+00   0.665131E-02
   0.886899E+02   0.775486E+00   0.665131E-02
   0.886929E+02   0.775486E+00   0.665131E-02
   0.886959E+02   0.775486E+00   0.665131E-02
   0.886989E+02   0.775486E+00   0.665131E-02
   0.887019E+02   0.775486E+00   0.665131E-02
   0.887049E+02   0.775486E+00   0.665131E-02
   0.887079E+02   0.775486E+00   0.665131E-02
   0.887109E+02   0.775486E+00   0.665131E-02
   0.887139E+02   0.775486E+00   0.665131E-02
   0.887169E+02   0.775486E+00   0.665131E-02
   0.887199E+02   0.775486E+00   0.665131E-02
   0.887229E+02   0.775486E+00   0.665131E-02
   0.887258E+02   0.775486E+00   0.665131E-02
   0.887288E+02   0.775486E+00   0.665131E-02
   0.887318E+02   0.775486E+00   0.665131E-02
   0.887348E+02   0.775486E+00   0.665131E-02
   0.887378E+02   0.775486E+00   0.665131E-02
   0.887408E+02   0.775486E+00   0.665131E-02
   0.887438E+02   0.775486E+00   0.665131E-02
   0.887468E+02   0.775486E+00   0.665131E-02
   0.887498E+02   0.775486E+00   0.665131E-02
   0.887528E+02   0.775486E+00   0.665131E-02
   0.887558E+02   0.775486E+00   0.665131E-02
   0.887588E+02   0.775486E+00   0.665131E-02
   0.887618E+02   0.775486E+00   0.665131E-02
   0.887648E+02   0.775486E+00   0.665131E-02
   0.887678E+02   0.775486E+00   0.665131E-02
   0.887708E+02   0.775486E+00   0.665123E-02
   0.887738E+02   0.775486E+00   0.665123E-02
   0.887768E+02   0.775486E+00   0.665123E-02
   0.887798E+02   0.775486E+00   0.665124E-02
   0.887828E+02   0.775486E+00   0.665124E-02
   0.887858E+02   0.775486E+00   0.665124E-02
   0.887888E+02   0.775486E+00   0.665124E-02
   0.887918E+02   0.775486E+00   0.665124E-02
   0.887948E+02   0.775486E+00   0.665124E-02
   0.887978E+02   0.775487E+00   0.665122E-02
   0.888008E+02   0.775487E+00   0.665122E-02
   0.888038E+02   0.775487E+00   0.665122E-02
   0.888068E+02   0.775487E+00   0.665122E-02
   0.888098E+02   0.775487E+00   0.665122E-02
   0.888128E+02   0.775487E+00   0.665105E-02
   0.888158E+02   0.775487E+00   0.665105E-02
   0.888188E+02   0.775487E+00   0.665105E-02
   0.888218E+02   0.775487E+00   0.665105E-02
   0.888248E+02   0.775487E+00   0.665105E-02
   0.888278E+02   0.775487E+00   0.665105E-02
   0.888308E+02   0.775487E+00   0.665105E-02
   0.888338E+02   0.775487E+00   0.665105E-02
   0.888368E+02   0.775487E+00   0.665105E-02
   0.888398E+02   0.775487E+00   0.665105E-02
   0.888428E+02   0.775487E+00   0.665105E-02
   0.888458E+02   0.775487E+00   0.665105E-02
   0.888488E+02   0.775487E+00   0.665105E-02
   0.888518E+02   0.775487E+00   0.665105E-02
   0.888548E+02   0.775487E+00   0.665105E-02
   0.888578E+02   0.775487E+00   0.665105E-02
   0.888608E+02   0.775487E+00   0.665105E-02
   0.888638E+02   0.775487E+00   0.665105E-02
   0.888667E+02   0.775487E+00   0.665091E-02
   0.888697E+02   0.775487E+00   0.665091E-02
   0.888727E+02   0.775487E+00   0.665091E-02
   0.888757E+02   0.775487E+00   0.665091E-02
   0.888787E+02   0.775487E+00   0.665091E-02
   0.888817E+02   0.775487E+00   0.665091E-02
   0.888847E+02   0.775487E+00   0.665091E-02
   0.888877E+02   0.775487E+00   0.665108E-02
   0.888907E+02   0.775487E+00   0.665108E-02
   0.888937E+02   0.775487E+00   0.665108E-02
   0.888967E+02   0.775487E+00   0.665108E-02
   0.888997E+02   0.775487E+00   0.665108E-02
   0.889027E+02   0.775487E+00   0.665108E-02
   0.889057E+02   0.775487E+00   0.665118E-02
   0.889087E+02   0.775487E+00   0.665126E-02
   0.889117E+02   0.775487E+00   0.665126E-02
   0.889147E+02   0.775487E+00   0.665131E-02
   0.889177E+02   0.775487E+00   0.665131E-02
   0.889207E+02   0.775487E+00   0.665131E-02
   0.889237E+02   0.775487E+00   0.665131E-02
   0.889267E+02   0.775487E+00   0.665131E-02
   0.889297E+02   0.775487E+00   0.665131E-02
   0.889327E+02   0.775487E+00   0.665131E-02
   0.889357E+02   0.775487E+00   0.665131E-02
   0.889387E+02   0.775487E+00   0.665131E-02
   0.889417E+02   0.775487E+00   0.665131E-02
   0.889447E+02   0.775487E+00   0.665131E-02
   0.889477E+02   0.775487E+00   0.665131E-02
   0.889507E+02   0.775487E+00   0.665131E-02
   0.889537E+02   0.775487E+00   0.665131E-02
   0.889567E+02   0.775487E+00   0.665131E-02
   0.889597E+02   0.775487E+00   0.665131E-02
   0.889627E+02   0.775487E+00   0.665131E-02
   0.889657E+02   0.775487E+00   0.665131E-02
   0.889687E+02   0.775487E+00   0.665131E-02
   0.889717E+02   0.775487E+00   0.665131E-02
   0.889747E+02   0.775487E+00   0.665131E-02
   0.889777E+02   0.775487E+00   0.665131E-02
   0.889807E+02   0.775487E+00   0.665131E-02
   0.889837E+02   0.775487E+00   0.665131E-02
   0.889867E+02   0.775487E+00   0.665131E-02
   0.889897E+02   0.775487E+00   0.665131E-02
   0.889927E+02   0.775487E+00   0.665131E-02
   0.889957E+02   0.775487E+00   0.665131E-02
   0.889987E+02   0.775487E+00   0.665131E-02
   0.890017E+02   0.775487E+00   0.665131E-02
   0.890047E+02   0.775487E+00   0.665131E-02
   0.890077E+02   0.775487E+00   0.665131E-02
   0.890106E+02   0.775487E+00   0.665131E-02
   0.890136E+02   0.775487E+00   0.665131E-02
   0.890166E+02   0.775487E+00   0.665131E-02
   0.890196E+02   0.775487E+00   0.665131E-02
   0.890226E+02   0.775487E+00   0.665131E-02
   0.890256E+02   0.775487E+00   0.665131E-02
   0.890286E+02   0.775487E+00   0.665131E-02
   0.890316E+02   0.775487E+00   0.665131E-02
   0.890346E+02   0.775487E+00   0.665131E-02
   0.890376E+02   0.775487E+00   0.665131E-02
   0.890406E+02   0.775487E+00   0.665131E-02
   0.890436E+02   0.775487E+00   0.665131E-02
   0.890466E+02   0.775487E+00   0.665131E-02
   0.890496E+02   0.775487E+00   0.665131E-02
   0.890526E+02   0.775487E+00   0.665131E-02
   0.890556E+02   0.775487E+00   0.665131E-02
   0.890586E+02   0.775487E+00   0.665131E-02
   0.890616E+02   0.775487E+00   0.665131E-02
   0.890646E+02   0.775487E+00   0.665131E-02
   0.890676E+02   0.775487E+00   0.665131E-02
   0.890706E+02   0.775487E+00   0.665131E-02
   0.890736E+02   0.775487E+00   0.665131E-02
   0.890766E+02   0.775487E+00   0.665131E-02
   0.890796E+02   0.775487E+00   0.665131E-02
   0.890826E+02   0.775487E+00   0.665131E-02
   0.890856E+02   0.775487E+00   0.665131E-02
   0.890886E+02   0.775487E+00   0.665131E-02
   0.890916E+02   0.775487E+00   0.665131E-02
   0.890946E+02   0.775487E+00   0.665131E-02
   0.890976E+02   0.775487E+00   0.665131E-02
   0.891006E+02   0.775487E+00   0.665131E-02
   0.891036E+02   0.775487E+00   0.665131E-02
   0.891066E+02   0.775487E+00   0.665131E-02
   0.891096E+02   0.775487E+00   0.665123E-02
   0.891126E+02   0.775487E+00   0.665124E-02
   0.891156E+02   0.775487E+00   0.665124E-02
   0.891186E+02   0.775487E+00   0.665124E-02
   0.891216E+02   0.775487E+00   0.665124E-02
   0.891246E+02   0.775487E+00   0.665124E-02
   0.891276E+02   0.775487E+00   0.665124E-02
   0.891306E+02   0.775487E+00   0.665124E-02
   0.891336E+02   0.775487E+00   0.665124E-02
   0.891366E+02   0.775487E+00   0.665124E-02
   0.891396E+02   0.775487E+00   0.665124E-02
   0.891426E+02   0.775488E+00   0.665122E-02
   0.891456E+02   0.775488E+00   0.665105E-02
   0.891486E+02   0.775488E+00   0.665105E-02
   0.891515E+02   0.775488E+00   0.665105E-02
   0.891545E+02   0.775488E+00   0.665105E-02
   0.891575E+02   0.775488E+00   0.665105E-02
   0.891605E+02   0.775488E+00   0.665105E-02
   0.891635E+02   0.775488E+00   0.665105E-02
   0.891665E+02   0.775488E+00   0.665105E-02
   0.891695E+02   0.775488E+00   0.665105E-02
   0.891725E+02   0.775488E+00   0.665105E-02
   0.891755E+02   0.775488E+00   0.665105E-02
   0.891785E+02   0.775488E+00   0.665105E-02
   0.891815E+02   0.775488E+00   0.665105E-02
   0.891845E+02   0.775488E+00   0.665105E-02
   0.891875E+02   0.775488E+00   0.665105E-02
   0.891905E+02   0.775488E+00   0.665105E-02
   0.891935E+02   0.775488E+00   0.665105E-02
   0.891965E+02   0.775488E+00   0.665105E-02
   0.891995E+02   0.775488E+00   0.665105E-02
   0.892025E+02   0.775488E+00   0.665105E-02
   0.892055E+02   0.775488E+00   0.665122E-02
   0.892085E+02   0.775488E+00   0.665122E-02
   0.892115E+02   0.775488E+00   0.665122E-02
   0.892145E+02   0.775488E+00   0.665122E-02
   0.892175E+02   0.775488E+00   0.665108E-02
   0.892205E+02   0.775488E+00   0.665108E-02
   0.892235E+02   0.775488E+00   0.665108E-02
   0.892265E+02   0.775488E+00   0.665108E-02
   0.892295E+02   0.775488E+00   0.665108E-02
   0.892325E+02   0.775488E+00   0.665108E-02
   0.892355E+02   0.775488E+00   0.665108E-02
   0.892385E+02   0.775488E+00   0.665108E-02
   0.892415E+02   0.775488E+00   0.665108E-02
   0.892445E+02   0.775488E+00   0.665108E-02
   0.892475E+02   0.775488E+00   0.665108E-02
   0.892505E+02   0.775488E+00   0.665118E-02
   0.892535E+02   0.775488E+00   0.665118E-02
   0.892565E+02   0.775488E+00   0.665123E-02
   0.892595E+02   0.775488E+00   0.665131E-02
   0.892625E+02   0.775488E+00   0.665131E-02
   0.892655E+02   0.775488E+00   0.665131E-02
   0.892685E+02   0.775488E+00   0.665131E-02
   0.892715E+02   0.775488E+00   0.665131E-02
   0.892745E+02   0.775488E+00   0.665131E-02
   0.892775E+02   0.775488E+00   0.665131E-02
   0.892805E+02   0.775488E+00   0.665131E-02
   0.892835E+02   0.775488E+00   0.665131E-02
   0.892865E+02   0.775488E+00   0.665131E-02
   0.892895E+02   0.775488E+00   0.665131E-02
   0.892925E+02   0.775488E+00   0.665131E-02
   0.892954E+02   0.775488E+00   0.665131E-02
   0.892984E+02   0.775488E+00   0.665131E-02
   0.893014E+02   0.775488E+00   0.665131E-02
   0.893044E+02   0.775488E+00   0.665131E-02
   0.893074E+02   0.775488E+00   0.665131E-02
   0.893104E+02   0.775488E+00   0.665131E-02
   0.893134E+02   0.775488E+00   0.665131E-02
   0.893164E+02   0.775488E+00   0.665131E-02
   0.893194E+02   0.775488E+00   0.665131E-02
   0.893224E+02   0.775488E+00   0.665131E-02
   0.893254E+02   0.775488E+00   0.665131E-02
   0.893284E+02   0.775488E+00   0.665131E-02
   0.893314E+02   0.775488E+00   0.665131E-02
   0.893344E+02   0.775488E+00   0.665131E-02
   0.893374E+02   0.775488E+00   0.665131E-02
   0.893404E+02   0.775488E+00   0.665131E-02
   0.893434E+02   0.775488E+00   0.665131E-02
   0.893464E+02   0.775488E+00   0.665131E-02
   0.893494E+02   0.775488E+00   0.665131E-02
   0.893524E+02   0.775488E+00   0.665131E-02
   0.893554E+02   0.775488E+00   0.665131E-02
   0.893584E+02   0.775488E+00   0.665131E-02
   0.893614E+02   0.775488E+00   0.665131E-02
   0.893644E+02   0.775488E+00   0.665131E-02
   0.893674E+02   0.775488E+00   0.665131E-02
   0.893704E+02   0.775488E+00   0.665131E-02
   0.893734E+02   0.775488E+00   0.665131E-02
   0.893764E+02   0.775488E+00   0.665131E-02
   0.893794E+02   0.775488E+00   0.665131E-02
   0.893824E+02   0.775488E+00   0.665131E-02
   0.893854E+02   0.775488E+00   0.665131E-02
   0.893884E+02   0.775488E+00   0.665131E-02
   0.893914E+02   0.775488E+00   0.665131E-02
   0.893944E+02   0.775488E+00   0.665131E-02
   0.893974E+02   0.775488E+00   0.665131E-02
   0.894004E+02   0.775488E+00   0.665131E-02
   0.894034E+02   0.775488E+00   0.665131E-02
   0.894064E+02   0.775488E+00   0.665131E-02
   0.894094E+02   0.775488E+00   0.665131E-02
   0.894124E+02   0.775488E+00   0.665131E-02
   0.894154E+02   0.775488E+00   0.665131E-02
   0.894184E+02   0.775488E+00   0.665131E-02
   0.894214E+02   0.775488E+00   0.665131E-02
   0.894244E+02   0.775488E+00   0.665131E-02
   0.894274E+02   0.775488E+00   0.665131E-02
   0.894304E+02   0.775488E+00   0.665131E-02
   0.894334E+02   0.775488E+00   0.665131E-02
   0.894364E+02   0.775488E+00   0.665131E-02
   0.894393E+02   0.775488E+00   0.665131E-02
   0.894423E+02   0.775488E+00   0.665131E-02
   0.894453E+02   0.775488E+00   0.665131E-02
   0.894483E+02   0.775488E+00   0.665131E-02
   0.894513E+02   0.775488E+00   0.665131E-02
   0.894543E+02   0.775489E+00   0.665124E-02
   0.894573E+02   0.775489E+00   0.665124E-02
   0.894603E+02   0.775489E+00   0.665124E-02
   0.894633E+02   0.775489E+00   0.665124E-02
   0.894663E+02   0.775489E+00   0.665124E-02
   0.894693E+02   0.775489E+00   0.665124E-02
   0.894723E+02   0.775489E+00   0.665124E-02
   0.894753E+02   0.775489E+00   0.665124E-02
   0.894783E+02   0.775489E+00   0.665124E-02
   0.894813E+02   0.775489E+00   0.665124E-02
   0.894843E+02   0.775489E+00   0.665124E-02
   0.894873E+02   0.775489E+00   0.665124E-02
   0.894903E+02   0.775489E+00   0.665124E-02
   0.894933E+02   0.775489E+00   0.665107E-02
   0.894963E+02   0.775489E+00   0.665105E-02
   0.894993E+02   0.775489E+00   0.665105E-02
   0.895023E+02   0.775489E+00   0.665105E-02
   0.895053E+02   0.775489E+00   0.665105E-02
   0.895083E+02   0.775489E+00   0.665105E-02
   0.895113E+02   0.775489E+00   0.665105E-02
   0.895143E+02   0.775489E+00   0.665105E-02
   0.895173E+02   0.775489E+00   0.665105E-02
   0.895203E+02   0.775489E+00   0.665105E-02
   0.895233E+02   0.775489E+00   0.665105E-02
   0.895263E+02   0.775489E+00   0.665105E-02
   0.895293E+02   0.775489E+00   0.665105E-02
   0.895323E+02   0.775489E+00   0.665122E-02
   0.895353E+02   0.775489E+00   0.665122E-02
   0.895383E+02   0.775489E+00   0.665122E-02
   0.895413E+02   0.775489E+00   0.665122E-02
   0.895443E+02   0.775489E+00   0.665122E-02
   0.895473E+02   0.775489E+00   0.665122E-02
   0.895503E+02   0.775489E+00   0.665122E-02
