#    c*t(cm)       probability       error
   0.167583E+01   0.409504E+00   0.477708E-02
   0.167882E+01   0.409973E+00   0.477321E-02
   0.168182E+01   0.410429E+00   0.476889E-02
   0.168482E+01   0.410873E+00   0.476443E-02
   0.168782E+01   0.411308E+00   0.475923E-02
   0.169082E+01   0.411732E+00   0.475394E-02
   0.169381E+01   0.412149E+00   0.474858E-02
   0.169681E+01   0.412558E+00   0.474267E-02
   0.169981E+01   0.412961E+00   0.473640E-02
   0.170281E+01   0.413359E+00   0.473042E-02
   0.170581E+01   0.413752E+00   0.472396E-02
   0.170880E+01   0.414143E+00   0.471758E-02
   0.171180E+01   0.414532E+00   0.471090E-02
   0.171480E+01   0.414920E+00   0.470410E-02
   0.171780E+01   0.415308E+00   0.469735E-02
   0.172079E+01   0.415697E+00   0.469047E-02
   0.172379E+01   0.416088E+00   0.468350E-02
   0.172679E+01   0.416483E+00   0.467659E-02
   0.172979E+01   0.416881E+00   0.466947E-02
   0.173279E+01   0.417285E+00   0.466259E-02
   0.173578E+01   0.417695E+00   0.465558E-02
   0.173878E+01   0.418112E+00   0.464864E-02
   0.174178E+01   0.418537E+00   0.464156E-02
   0.174478E+01   0.418970E+00   0.463447E-02
   0.174778E+01   0.419414E+00   0.462760E-02
   0.175077E+01   0.419868E+00   0.462041E-02
   0.175377E+01   0.420332E+00   0.461351E-02
   0.175677E+01   0.420809E+00   0.460648E-02
   0.175977E+01   0.421298E+00   0.459919E-02
   0.176277E+01   0.421799E+00   0.459257E-02
   0.176576E+01   0.422314E+00   0.458550E-02
   0.176876E+01   0.422843E+00   0.457877E-02
   0.177176E+01   0.423386E+00   0.457195E-02
   0.177476E+01   0.423943E+00   0.456533E-02
   0.177775E+01   0.424515E+00   0.455895E-02
   0.178075E+01   0.425102E+00   0.455262E-02
   0.178375E+01   0.425704E+00   0.454654E-02
   0.178675E+01   0.426322E+00   0.454030E-02
   0.178975E+01   0.426954E+00   0.453484E-02
   0.179274E+01   0.427601E+00   0.452922E-02
   0.179574E+01   0.428264E+00   0.452380E-02
   0.179874E+01   0.428941E+00   0.451863E-02
   0.180174E+01   0.429634E+00   0.451381E-02
   0.180474E+01   0.430340E+00   0.450912E-02
   0.180773E+01   0.431061E+00   0.450487E-02
   0.181073E+01   0.431795E+00   0.450048E-02
   0.181373E+01   0.432542E+00   0.449685E-02
   0.181673E+01   0.433302E+00   0.449318E-02
   0.181973E+01   0.434073E+00   0.448976E-02
   0.182272E+01   0.434856E+00   0.448688E-02
   0.182572E+01   0.435650E+00   0.448406E-02
   0.182872E+01   0.436453E+00   0.448140E-02
   0.183172E+01   0.437266E+00   0.447921E-02
   0.183471E+01   0.438087E+00   0.447721E-02
   0.183771E+01   0.438915E+00   0.447536E-02
   0.184071E+01   0.439750E+00   0.447403E-02
   0.184371E+01   0.440590E+00   0.447239E-02
   0.184671E+01   0.441435E+00   0.447142E-02
   0.184970E+01   0.442283E+00   0.447044E-02
   0.185270E+01   0.443134E+00   0.446957E-02
   0.185570E+01   0.443986E+00   0.446888E-02
   0.185870E+01   0.444840E+00   0.446856E-02
   0.186170E+01   0.445692E+00   0.446812E-02
   0.186469E+01   0.446543E+00   0.446781E-02
   0.186769E+01   0.447391E+00   0.446766E-02
   0.187069E+01   0.448236E+00   0.446771E-02
   0.187369E+01   0.449076E+00   0.446746E-02
   0.187669E+01   0.449911E+00   0.446724E-02
   0.187968E+01   0.450740E+00   0.446718E-02
   0.188268E+01   0.451561E+00   0.446717E-02
   0.188568E+01   0.452374E+00   0.446707E-02
   0.188868E+01   0.453178E+00   0.446686E-02
   0.189167E+01   0.453972E+00   0.446654E-02
   0.189467E+01   0.454756E+00   0.446616E-02
   0.189767E+01   0.455529E+00   0.446544E-02
   0.190067E+01   0.456289E+00   0.446502E-02
   0.190367E+01   0.457038E+00   0.446422E-02
   0.190666E+01   0.457773E+00   0.446299E-02
   0.190966E+01   0.458495E+00   0.446189E-02
   0.191266E+01   0.459203E+00   0.446059E-02
   0.191566E+01   0.459897E+00   0.445887E-02
   0.191866E+01   0.460576E+00   0.445700E-02
   0.192165E+01   0.461240E+00   0.445504E-02
   0.192465E+01   0.461890E+00   0.445272E-02
   0.192765E+01   0.462524E+00   0.445015E-02
   0.193065E+01   0.463143E+00   0.444745E-02
   0.193365E+01   0.463746E+00   0.444409E-02
   0.193664E+01   0.464334E+00   0.444075E-02
   0.193964E+01   0.464907E+00   0.443714E-02
   0.194264E+01   0.465464E+00   0.443297E-02
   0.194564E+01   0.466007E+00   0.442857E-02
   0.194863E+01   0.466534E+00   0.442410E-02
   0.195163E+01   0.467047E+00   0.441928E-02
   0.195463E+01   0.467544E+00   0.441392E-02
   0.195763E+01   0.468028E+00   0.440851E-02
   0.196063E+01   0.468497E+00   0.440270E-02
   0.196362E+01   0.468953E+00   0.439661E-02
   0.196662E+01   0.469396E+00   0.439029E-02
   0.196962E+01   0.469825E+00   0.438370E-02
   0.197262E+01   0.470242E+00   0.437659E-02
   0.197562E+01   0.470646E+00   0.436940E-02
   0.197861E+01   0.471039E+00   0.436186E-02
   0.198161E+01   0.471420E+00   0.435410E-02
   0.198461E+01   0.471790E+00   0.434607E-02
   0.198761E+01   0.472150E+00   0.433772E-02
   0.199061E+01   0.472499E+00   0.432926E-02
   0.199360E+01   0.472839E+00   0.432045E-02
   0.199660E+01   0.473169E+00   0.431122E-02
   0.199960E+01   0.473490E+00   0.430188E-02
   0.200260E+01   0.473803E+00   0.429233E-02
   0.200560E+01   0.474108E+00   0.428266E-02
   0.200859E+01   0.474404E+00   0.427286E-02
   0.201159E+01   0.474694E+00   0.426245E-02
   0.201459E+01   0.474976E+00   0.425213E-02
   0.201759E+01   0.475253E+00   0.424155E-02
   0.202058E+01   0.475522E+00   0.423082E-02
   0.202358E+01   0.475786E+00   0.422005E-02
   0.202658E+01   0.476045E+00   0.420905E-02
   0.202958E+01   0.476298E+00   0.419773E-02
   0.203258E+01   0.476547E+00   0.418656E-02
   0.203557E+01   0.476791E+00   0.417496E-02
   0.203857E+01   0.477030E+00   0.416340E-02
   0.204157E+01   0.477266E+00   0.415177E-02
   0.204457E+01   0.477498E+00   0.413979E-02
   0.204757E+01   0.477726E+00   0.412797E-02
   0.205056E+01   0.477951E+00   0.411578E-02
   0.205356E+01   0.478173E+00   0.410396E-02
   0.205656E+01   0.478392E+00   0.409157E-02
   0.205956E+01   0.478608E+00   0.407959E-02
   0.206256E+01   0.478822E+00   0.406710E-02
   0.206555E+01   0.479034E+00   0.405484E-02
   0.206855E+01   0.479243E+00   0.404249E-02
   0.207155E+01   0.479451E+00   0.403014E-02
   0.207455E+01   0.479656E+00   0.401769E-02
   0.207754E+01   0.479860E+00   0.400534E-02
   0.208054E+01   0.480062E+00   0.399269E-02
   0.208354E+01   0.480263E+00   0.398013E-02
   0.208654E+01   0.480462E+00   0.396755E-02
   0.208954E+01   0.480660E+00   0.395517E-02
   0.209253E+01   0.480857E+00   0.394252E-02
   0.209553E+01   0.481053E+00   0.392994E-02
   0.209853E+01   0.481247E+00   0.391737E-02
   0.210153E+01   0.481441E+00   0.390486E-02
   0.210453E+01   0.481634E+00   0.389253E-02
   0.210752E+01   0.481826E+00   0.387996E-02
   0.211052E+01   0.482017E+00   0.386714E-02
   0.211352E+01   0.482207E+00   0.385470E-02
   0.211652E+01   0.482397E+00   0.384223E-02
   0.211952E+01   0.482586E+00   0.382974E-02
   0.212251E+01   0.482774E+00   0.381715E-02
   0.212551E+01   0.482962E+00   0.380486E-02
   0.212851E+01   0.483149E+00   0.379234E-02
   0.213151E+01   0.483336E+00   0.378009E-02
   0.213450E+01   0.483522E+00   0.376765E-02
   0.213750E+01   0.483708E+00   0.375534E-02
   0.214050E+01   0.483894E+00   0.374314E-02
   0.214350E+01   0.484079E+00   0.373108E-02
   0.214650E+01   0.484263E+00   0.371883E-02
   0.214949E+01   0.484448E+00   0.370673E-02
   0.215249E+01   0.484631E+00   0.369443E-02
   0.215549E+01   0.484815E+00   0.368253E-02
   0.215849E+01   0.484998E+00   0.367063E-02
   0.216149E+01   0.485181E+00   0.365857E-02
   0.216448E+01   0.485364E+00   0.364655E-02
   0.216748E+01   0.485546E+00   0.363477E-02
   0.217048E+01   0.485728E+00   0.362296E-02
   0.217348E+01   0.485910E+00   0.361134E-02
   0.217648E+01   0.486092E+00   0.359958E-02
   0.217947E+01   0.486273E+00   0.358801E-02
   0.218247E+01   0.486454E+00   0.357666E-02
   0.218547E+01   0.486635E+00   0.356498E-02
   0.218847E+01   0.486816E+00   0.355388E-02
   0.219146E+01   0.486997E+00   0.354262E-02
   0.219446E+01   0.487177E+00   0.353158E-02
   0.219746E+01   0.487358E+00   0.352028E-02
   0.220046E+01   0.487538E+00   0.350950E-02
   0.220346E+01   0.487718E+00   0.349869E-02
   0.220645E+01   0.487899E+00   0.348796E-02
   0.220945E+01   0.488079E+00   0.347737E-02
   0.221245E+01   0.488259E+00   0.346690E-02
   0.221545E+01   0.488439E+00   0.345646E-02
   0.221845E+01   0.488619E+00   0.344609E-02
   0.222144E+01   0.488799E+00   0.343587E-02
   0.222444E+01   0.488979E+00   0.342591E-02
   0.222744E+01   0.489159E+00   0.341580E-02
   0.223044E+01   0.489339E+00   0.340623E-02
   0.223344E+01   0.489519E+00   0.339637E-02
   0.223643E+01   0.489700E+00   0.338678E-02
   0.223943E+01   0.489880E+00   0.337729E-02
   0.224243E+01   0.490061E+00   0.336805E-02
   0.224543E+01   0.490242E+00   0.335889E-02
   0.224842E+01   0.490423E+00   0.334951E-02
   0.225142E+01   0.490604E+00   0.334067E-02
   0.225442E+01   0.490785E+00   0.333185E-02
   0.225742E+01   0.490967E+00   0.332326E-02
   0.226042E+01   0.491149E+00   0.331447E-02
   0.226341E+01   0.491331E+00   0.330604E-02
   0.226641E+01   0.491514E+00   0.329738E-02
   0.226941E+01   0.491697E+00   0.328935E-02
   0.227241E+01   0.491881E+00   0.328144E-02
   0.227541E+01   0.492065E+00   0.327337E-02
   0.227840E+01   0.492249E+00   0.326534E-02
   0.228140E+01   0.492434E+00   0.325772E-02
   0.228440E+01   0.492620E+00   0.325013E-02
   0.228740E+01   0.492806E+00   0.324263E-02
   0.229040E+01   0.492993E+00   0.323535E-02
   0.229339E+01   0.493181E+00   0.322834E-02
   0.229639E+01   0.493369E+00   0.322128E-02
   0.229939E+01   0.493558E+00   0.321447E-02
   0.230239E+01   0.493749E+00   0.320800E-02
   0.230539E+01   0.493940E+00   0.320149E-02
   0.230838E+01   0.494132E+00   0.319477E-02
   0.231138E+01   0.494325E+00   0.318888E-02
   0.231438E+01   0.494520E+00   0.318264E-02
   0.231738E+01   0.494715E+00   0.317686E-02
   0.232037E+01   0.494912E+00   0.317094E-02
   0.232337E+01   0.495111E+00   0.316558E-02
   0.232637E+01   0.495311E+00   0.316003E-02
   0.232937E+01   0.495513E+00   0.315502E-02
   0.233237E+01   0.495717E+00   0.314988E-02
   0.233536E+01   0.495922E+00   0.314480E-02
   0.233836E+01   0.496130E+00   0.314053E-02
   0.234136E+01   0.496340E+00   0.313590E-02
   0.234436E+01   0.496553E+00   0.313148E-02
   0.234736E+01   0.496768E+00   0.312727E-02
   0.235035E+01   0.496985E+00   0.312354E-02
   0.235335E+01   0.497206E+00   0.311964E-02
   0.235635E+01   0.497430E+00   0.311613E-02
   0.235935E+01   0.497657E+00   0.311315E-02
   0.236235E+01   0.497889E+00   0.311012E-02
   0.236534E+01   0.498124E+00   0.310727E-02
   0.236834E+01   0.498364E+00   0.310459E-02
   0.237134E+01   0.498609E+00   0.310232E-02
   0.237434E+01   0.498859E+00   0.309989E-02
   0.237733E+01   0.499115E+00   0.309787E-02
   0.238033E+01   0.499377E+00   0.309608E-02
   0.238333E+01   0.499645E+00   0.309467E-02
   0.238633E+01   0.499920E+00   0.309357E-02
   0.238933E+01   0.500203E+00   0.309220E-02
   0.239232E+01   0.500494E+00   0.309125E-02
   0.239532E+01   0.500793E+00   0.309073E-02
   0.239832E+01   0.501101E+00   0.309046E-02
   0.240132E+01   0.501418E+00   0.309041E-02
   0.240432E+01   0.501746E+00   0.309047E-02
   0.240731E+01   0.502084E+00   0.309078E-02
   0.241031E+01   0.502433E+00   0.309135E-02
   0.241331E+01   0.502795E+00   0.309204E-02
   0.241631E+01   0.503168E+00   0.309301E-02
   0.241931E+01   0.503553E+00   0.309428E-02
   0.242230E+01   0.503952E+00   0.309538E-02
   0.242530E+01   0.504365E+00   0.309682E-02
   0.242830E+01   0.504791E+00   0.309823E-02
   0.243130E+01   0.505232E+00   0.309985E-02
   0.243429E+01   0.505688E+00   0.310151E-02
   0.243729E+01   0.506159E+00   0.310343E-02
   0.244029E+01   0.506645E+00   0.310535E-02
   0.244329E+01   0.507147E+00   0.310747E-02
   0.244629E+01   0.507664E+00   0.310957E-02
   0.244928E+01   0.508198E+00   0.311187E-02
   0.245228E+01   0.508748E+00   0.311428E-02
   0.245528E+01   0.509314E+00   0.311699E-02
   0.245828E+01   0.509897E+00   0.311963E-02
   0.246128E+01   0.510496E+00   0.312252E-02
   0.246427E+01   0.511111E+00   0.312570E-02
   0.246727E+01   0.511743E+00   0.312902E-02
   0.247027E+01   0.512391E+00   0.313239E-02
   0.247327E+01   0.513055E+00   0.313613E-02
   0.247627E+01   0.513735E+00   0.314018E-02
   0.247926E+01   0.514430E+00   0.314444E-02
   0.248226E+01   0.515141E+00   0.314886E-02
   0.248526E+01   0.515866E+00   0.315342E-02
   0.248826E+01   0.516606E+00   0.315823E-02
   0.249125E+01   0.517360E+00   0.316333E-02
   0.249425E+01   0.518128E+00   0.316860E-02
   0.249725E+01   0.518909E+00   0.317425E-02
   0.250025E+01   0.519703E+00   0.318001E-02
   0.250325E+01   0.520508E+00   0.318604E-02
   0.250624E+01   0.521325E+00   0.319232E-02
   0.250924E+01   0.522153E+00   0.319886E-02
   0.251224E+01   0.522991E+00   0.320558E-02
   0.251524E+01   0.523837E+00   0.321242E-02
   0.251824E+01   0.524693E+00   0.321956E-02
   0.252123E+01   0.525556E+00   0.322712E-02
   0.252423E+01   0.526425E+00   0.323449E-02
   0.252723E+01   0.527301E+00   0.324246E-02
   0.253023E+01   0.528183E+00   0.325069E-02
   0.253323E+01   0.529068E+00   0.325893E-02
   0.253622E+01   0.529957E+00   0.326731E-02
   0.253922E+01   0.530848E+00   0.327607E-02
   0.254222E+01   0.531741E+00   0.328466E-02
   0.254522E+01   0.532635E+00   0.329386E-02
   0.254821E+01   0.533529E+00   0.330293E-02
   0.255121E+01   0.534421E+00   0.331212E-02
   0.255421E+01   0.535311E+00   0.332155E-02
   0.255721E+01   0.536199E+00   0.333096E-02
   0.256021E+01   0.537083E+00   0.334058E-02
   0.256320E+01   0.537962E+00   0.335004E-02
   0.256620E+01   0.538836E+00   0.335968E-02
   0.256920E+01   0.539704E+00   0.336951E-02
   0.257220E+01   0.540564E+00   0.337948E-02
   0.257520E+01   0.541417E+00   0.338902E-02
   0.257819E+01   0.542260E+00   0.339860E-02
   0.258119E+01   0.543095E+00   0.340843E-02
   0.258419E+01   0.543920E+00   0.341822E-02
   0.258719E+01   0.544733E+00   0.342797E-02
   0.259019E+01   0.545536E+00   0.343765E-02
   0.259318E+01   0.546327E+00   0.344716E-02
   0.259618E+01   0.547105E+00   0.345653E-02
   0.259918E+01   0.547870E+00   0.346588E-02
   0.260218E+01   0.548622E+00   0.347506E-02
   0.260518E+01   0.549360E+00   0.348420E-02
   0.260817E+01   0.550084E+00   0.349314E-02
   0.261117E+01   0.550793E+00   0.350222E-02
   0.261417E+01   0.551488E+00   0.351090E-02
   0.261717E+01   0.552167E+00   0.351929E-02
   0.262016E+01   0.552831E+00   0.352765E-02
   0.262316E+01   0.553480E+00   0.353590E-02
   0.262616E+01   0.554113E+00   0.354419E-02
   0.262916E+01   0.554729E+00   0.355201E-02
   0.263216E+01   0.555331E+00   0.355947E-02
   0.263515E+01   0.555916E+00   0.356717E-02
   0.263815E+01   0.556485E+00   0.357450E-02
   0.264115E+01   0.557038E+00   0.358154E-02
   0.264415E+01   0.557576E+00   0.358816E-02
   0.264715E+01   0.558098E+00   0.359500E-02
   0.265014E+01   0.558604E+00   0.360156E-02
   0.265314E+01   0.559095E+00   0.360789E-02
   0.265614E+01   0.559571E+00   0.361398E-02
   0.265914E+01   0.560032E+00   0.361990E-02
   0.266214E+01   0.560477E+00   0.362556E-02
   0.266513E+01   0.560909E+00   0.363111E-02
   0.266813E+01   0.561326E+00   0.363659E-02
   0.267113E+01   0.561729E+00   0.364175E-02
   0.267413E+01   0.562118E+00   0.364669E-02
   0.267712E+01   0.562494E+00   0.365138E-02
   0.268012E+01   0.562857E+00   0.365609E-02
   0.268312E+01   0.563207E+00   0.366058E-02
   0.268612E+01   0.563545E+00   0.366470E-02
   0.268912E+01   0.563871E+00   0.366881E-02
   0.269211E+01   0.564185E+00   0.367285E-02
   0.269511E+01   0.564488E+00   0.367666E-02
   0.269811E+01   0.564779E+00   0.368020E-02
   0.270111E+01   0.565061E+00   0.368395E-02
   0.270411E+01   0.565332E+00   0.368722E-02
   0.270710E+01   0.565593E+00   0.369042E-02
   0.271010E+01   0.565845E+00   0.369377E-02
   0.271310E+01   0.566087E+00   0.369664E-02
   0.271610E+01   0.566321E+00   0.369957E-02
   0.271910E+01   0.566547E+00   0.370255E-02
   0.272209E+01   0.566764E+00   0.370507E-02
   0.272509E+01   0.566974E+00   0.370775E-02
   0.272809E+01   0.567177E+00   0.371027E-02
   0.273109E+01   0.567372E+00   0.371263E-02
   0.273408E+01   0.567560E+00   0.371496E-02
   0.273708E+01   0.567743E+00   0.371711E-02
   0.274008E+01   0.567919E+00   0.371936E-02
   0.274308E+01   0.568089E+00   0.372141E-02
   0.274608E+01   0.568254E+00   0.372331E-02
   0.274907E+01   0.568414E+00   0.372548E-02
   0.275207E+01   0.568568E+00   0.372737E-02
   0.275507E+01   0.568718E+00   0.372920E-02
   0.275807E+01   0.568864E+00   0.373097E-02
   0.276107E+01   0.569005E+00   0.373277E-02
   0.276406E+01   0.569142E+00   0.373434E-02
   0.276706E+01   0.569276E+00   0.373613E-02
   0.277006E+01   0.569406E+00   0.373751E-02
   0.277306E+01   0.569532E+00   0.373933E-02
   0.277606E+01   0.569656E+00   0.374067E-02
   0.277905E+01   0.569776E+00   0.374223E-02
   0.278205E+01   0.569894E+00   0.374356E-02
   0.278505E+01   0.570008E+00   0.374502E-02
   0.278805E+01   0.570121E+00   0.374655E-02
   0.279104E+01   0.570231E+00   0.374782E-02
   0.279404E+01   0.570339E+00   0.374927E-02
   0.279704E+01   0.570444E+00   0.375045E-02
   0.280004E+01   0.570548E+00   0.375179E-02
   0.280304E+01   0.570650E+00   0.375310E-02
   0.280603E+01   0.570750E+00   0.375414E-02
   0.280903E+01   0.570849E+00   0.375554E-02
   0.281203E+01   0.570946E+00   0.375662E-02
   0.281503E+01   0.571041E+00   0.375781E-02
   0.281803E+01   0.571136E+00   0.375882E-02
   0.282102E+01   0.571229E+00   0.376011E-02
   0.282402E+01   0.571320E+00   0.376098E-02
   0.282702E+01   0.571411E+00   0.376219E-02
   0.283002E+01   0.571501E+00   0.376328E-02
   0.283302E+01   0.571589E+00   0.376428E-02
   0.283601E+01   0.571677E+00   0.376537E-02
   0.283901E+01   0.571764E+00   0.376642E-02
   0.284201E+01   0.571850E+00   0.376758E-02
   0.284501E+01   0.571936E+00   0.376860E-02
   0.284800E+01   0.572020E+00   0.376919E-02
   0.285100E+01   0.572104E+00   0.377018E-02
   0.285400E+01   0.572187E+00   0.377115E-02
   0.285700E+01   0.572270E+00   0.377211E-02
   0.286000E+01   0.572352E+00   0.377307E-02
   0.286299E+01   0.572434E+00   0.377394E-02
   0.286599E+01   0.572515E+00   0.377466E-02
   0.286899E+01   0.572595E+00   0.377561E-02
