#    c*t(cm)       probability       error
   0.115227E+03   0.696885E+00   0.320585E-02
   0.115230E+03   0.696885E+00   0.320585E-02
   0.115233E+03   0.696885E+00   0.320585E-02
   0.115236E+03   0.696885E+00   0.320585E-02
   0.115239E+03   0.696885E+00   0.320585E-02
   0.115242E+03   0.696885E+00   0.320585E-02
   0.115245E+03   0.696885E+00   0.320585E-02
   0.115248E+03   0.696885E+00   0.320585E-02
   0.115251E+03   0.696885E+00   0.320585E-02
   0.115254E+03   0.696885E+00   0.320585E-02
   0.115257E+03   0.696885E+00   0.320585E-02
   0.115260E+03   0.696885E+00   0.320585E-02
   0.115263E+03   0.696885E+00   0.320585E-02
   0.115266E+03   0.696885E+00   0.320585E-02
   0.115269E+03   0.696885E+00   0.320585E-02
   0.115272E+03   0.696885E+00   0.320585E-02
   0.115275E+03   0.696885E+00   0.320585E-02
   0.115278E+03   0.696885E+00   0.320585E-02
   0.115281E+03   0.696885E+00   0.320585E-02
   0.115284E+03   0.696885E+00   0.320585E-02
   0.115287E+03   0.696885E+00   0.320585E-02
   0.115290E+03   0.696885E+00   0.320585E-02
   0.115293E+03   0.696885E+00   0.320585E-02
   0.115296E+03   0.696885E+00   0.320585E-02
   0.115299E+03   0.696885E+00   0.320585E-02
   0.115302E+03   0.696885E+00   0.320585E-02
   0.115305E+03   0.696885E+00   0.320585E-02
   0.115308E+03   0.696885E+00   0.320585E-02
   0.115311E+03   0.696885E+00   0.320585E-02
   0.115314E+03   0.696885E+00   0.320585E-02
   0.115317E+03   0.696885E+00   0.320585E-02
   0.115320E+03   0.696885E+00   0.320585E-02
   0.115323E+03   0.696885E+00   0.320585E-02
   0.115326E+03   0.696885E+00   0.320585E-02
   0.115329E+03   0.696885E+00   0.320585E-02
   0.115332E+03   0.696885E+00   0.320585E-02
   0.115335E+03   0.696885E+00   0.320585E-02
   0.115338E+03   0.696885E+00   0.320585E-02
   0.115341E+03   0.696885E+00   0.320585E-02
   0.115344E+03   0.696885E+00   0.320585E-02
   0.115347E+03   0.696885E+00   0.320585E-02
   0.115350E+03   0.696885E+00   0.320597E-02
   0.115353E+03   0.696885E+00   0.320597E-02
   0.115356E+03   0.696885E+00   0.320597E-02
   0.115359E+03   0.696885E+00   0.320597E-02
   0.115362E+03   0.696885E+00   0.320597E-02
   0.115365E+03   0.696885E+00   0.320597E-02
   0.115368E+03   0.696885E+00   0.320597E-02
   0.115371E+03   0.696885E+00   0.320597E-02
   0.115374E+03   0.696885E+00   0.320597E-02
   0.115377E+03   0.696885E+00   0.320597E-02
   0.115380E+03   0.696885E+00   0.320597E-02
   0.115383E+03   0.696885E+00   0.320597E-02
   0.115386E+03   0.696885E+00   0.320597E-02
   0.115389E+03   0.696885E+00   0.320597E-02
   0.115392E+03   0.696885E+00   0.320597E-02
   0.115395E+03   0.696885E+00   0.320597E-02
   0.115398E+03   0.696885E+00   0.320597E-02
   0.115401E+03   0.696885E+00   0.320597E-02
   0.115404E+03   0.696885E+00   0.320597E-02
   0.115407E+03   0.696885E+00   0.320597E-02
   0.115410E+03   0.696885E+00   0.320597E-02
   0.115413E+03   0.696885E+00   0.320597E-02
   0.115416E+03   0.696885E+00   0.320597E-02
   0.115419E+03   0.696885E+00   0.320597E-02
   0.115422E+03   0.696885E+00   0.320597E-02
   0.115425E+03   0.696885E+00   0.320597E-02
   0.115428E+03   0.696885E+00   0.320597E-02
   0.115431E+03   0.696885E+00   0.320607E-02
   0.115434E+03   0.696885E+00   0.320607E-02
   0.115437E+03   0.696885E+00   0.320607E-02
   0.115440E+03   0.696885E+00   0.320607E-02
   0.115443E+03   0.696885E+00   0.320607E-02
   0.115446E+03   0.696885E+00   0.320607E-02
   0.115449E+03   0.696885E+00   0.320607E-02
   0.115452E+03   0.696885E+00   0.320607E-02
   0.115455E+03   0.696885E+00   0.320607E-02
   0.115458E+03   0.696885E+00   0.320607E-02
   0.115461E+03   0.696885E+00   0.320607E-02
   0.115464E+03   0.696885E+00   0.320607E-02
   0.115467E+03   0.696885E+00   0.320607E-02
   0.115470E+03   0.696885E+00   0.320607E-02
   0.115473E+03   0.696885E+00   0.320607E-02
   0.115476E+03   0.696885E+00   0.320607E-02
   0.115479E+03   0.696885E+00   0.320607E-02
   0.115482E+03   0.696885E+00   0.320607E-02
   0.115485E+03   0.696885E+00   0.320607E-02
   0.115488E+03   0.696885E+00   0.320607E-02
   0.115491E+03   0.696885E+00   0.320607E-02
   0.115494E+03   0.696885E+00   0.320607E-02
   0.115497E+03   0.696885E+00   0.320607E-02
   0.115500E+03   0.696885E+00   0.320607E-02
   0.115503E+03   0.696885E+00   0.320607E-02
   0.115506E+03   0.696885E+00   0.320607E-02
   0.115509E+03   0.696885E+00   0.320607E-02
   0.115512E+03   0.696885E+00   0.320607E-02
   0.115515E+03   0.696885E+00   0.320607E-02
   0.115518E+03   0.696885E+00   0.320607E-02
   0.115521E+03   0.696885E+00   0.320607E-02
   0.115524E+03   0.696885E+00   0.320607E-02
   0.115527E+03   0.696885E+00   0.320607E-02
   0.115530E+03   0.696885E+00   0.320607E-02
   0.115533E+03   0.696885E+00   0.320607E-02
   0.115536E+03   0.696885E+00   0.320607E-02
   0.115539E+03   0.696885E+00   0.320607E-02
   0.115542E+03   0.696885E+00   0.320607E-02
   0.115545E+03   0.696885E+00   0.320607E-02
   0.115548E+03   0.696885E+00   0.320607E-02
   0.115551E+03   0.696885E+00   0.320607E-02
   0.115554E+03   0.696885E+00   0.320607E-02
   0.115557E+03   0.696885E+00   0.320607E-02
   0.115560E+03   0.696885E+00   0.320607E-02
   0.115563E+03   0.696885E+00   0.320607E-02
   0.115566E+03   0.696885E+00   0.320607E-02
   0.115569E+03   0.696885E+00   0.320607E-02
   0.115572E+03   0.696885E+00   0.320607E-02
   0.115575E+03   0.696885E+00   0.320607E-02
   0.115578E+03   0.696885E+00   0.320607E-02
   0.115581E+03   0.696885E+00   0.320607E-02
   0.115584E+03   0.696885E+00   0.320607E-02
   0.115587E+03   0.696885E+00   0.320607E-02
   0.115590E+03   0.696885E+00   0.320607E-02
   0.115593E+03   0.696885E+00   0.320607E-02
   0.115596E+03   0.696885E+00   0.320607E-02
   0.115599E+03   0.696885E+00   0.320607E-02
   0.115602E+03   0.696885E+00   0.320607E-02
   0.115605E+03   0.696885E+00   0.320607E-02
   0.115608E+03   0.696885E+00   0.320607E-02
   0.115611E+03   0.696885E+00   0.320607E-02
   0.115614E+03   0.696885E+00   0.320607E-02
   0.115617E+03   0.696885E+00   0.320607E-02
   0.115620E+03   0.696885E+00   0.320607E-02
   0.115623E+03   0.696885E+00   0.320607E-02
   0.115626E+03   0.696885E+00   0.320607E-02
   0.115629E+03   0.696885E+00   0.320607E-02
   0.115632E+03   0.696885E+00   0.320607E-02
   0.115635E+03   0.696885E+00   0.320607E-02
   0.115638E+03   0.696885E+00   0.320607E-02
   0.115641E+03   0.696885E+00   0.320607E-02
   0.115644E+03   0.696885E+00   0.320607E-02
   0.115647E+03   0.696885E+00   0.320607E-02
   0.115650E+03   0.696885E+00   0.320607E-02
   0.115653E+03   0.696885E+00   0.320607E-02
   0.115656E+03   0.696885E+00   0.320607E-02
   0.115659E+03   0.696885E+00   0.320607E-02
   0.115662E+03   0.696885E+00   0.320607E-02
   0.115665E+03   0.696885E+00   0.320607E-02
   0.115668E+03   0.696885E+00   0.320607E-02
   0.115671E+03   0.696885E+00   0.320607E-02
   0.115674E+03   0.696885E+00   0.320607E-02
   0.115677E+03   0.696885E+00   0.320607E-02
   0.115680E+03   0.696885E+00   0.320607E-02
   0.115683E+03   0.696885E+00   0.320607E-02
   0.115686E+03   0.696885E+00   0.320607E-02
   0.115689E+03   0.696885E+00   0.320607E-02
   0.115692E+03   0.696885E+00   0.320607E-02
   0.115695E+03   0.696885E+00   0.320607E-02
   0.115698E+03   0.696885E+00   0.320607E-02
   0.115701E+03   0.696885E+00   0.320607E-02
   0.115704E+03   0.696885E+00   0.320607E-02
   0.115707E+03   0.696885E+00   0.320607E-02
   0.115710E+03   0.696885E+00   0.320607E-02
   0.115713E+03   0.696885E+00   0.320607E-02
   0.115716E+03   0.696885E+00   0.320607E-02
   0.115719E+03   0.696885E+00   0.320607E-02
   0.115722E+03   0.696885E+00   0.320607E-02
   0.115725E+03   0.696885E+00   0.320607E-02
   0.115728E+03   0.696885E+00   0.320607E-02
   0.115731E+03   0.696885E+00   0.320607E-02
   0.115734E+03   0.696885E+00   0.320607E-02
   0.115737E+03   0.696885E+00   0.320607E-02
   0.115740E+03   0.696885E+00   0.320607E-02
   0.115743E+03   0.696885E+00   0.320607E-02
   0.115746E+03   0.696885E+00   0.320607E-02
   0.115749E+03   0.696885E+00   0.320607E-02
   0.115752E+03   0.696885E+00   0.320607E-02
   0.115755E+03   0.696885E+00   0.320607E-02
   0.115758E+03   0.696885E+00   0.320607E-02
   0.115761E+03   0.696885E+00   0.320607E-02
   0.115764E+03   0.696885E+00   0.320607E-02
   0.115767E+03   0.696885E+00   0.320607E-02
   0.115770E+03   0.696885E+00   0.320607E-02
   0.115773E+03   0.696885E+00   0.320607E-02
   0.115776E+03   0.696885E+00   0.320607E-02
   0.115779E+03   0.696885E+00   0.320607E-02
   0.115782E+03   0.696885E+00   0.320607E-02
   0.115785E+03   0.696885E+00   0.320607E-02
   0.115788E+03   0.696885E+00   0.320607E-02
   0.115791E+03   0.696885E+00   0.320607E-02
   0.115794E+03   0.696885E+00   0.320607E-02
   0.115797E+03   0.696885E+00   0.320607E-02
   0.115800E+03   0.696885E+00   0.320607E-02
   0.115803E+03   0.696885E+00   0.320607E-02
   0.115806E+03   0.696885E+00   0.320607E-02
   0.115809E+03   0.696885E+00   0.320607E-02
   0.115812E+03   0.696885E+00   0.320607E-02
   0.115815E+03   0.696885E+00   0.320607E-02
   0.115818E+03   0.696885E+00   0.320607E-02
   0.115821E+03   0.696885E+00   0.320607E-02
   0.115824E+03   0.696885E+00   0.320607E-02
   0.115827E+03   0.696885E+00   0.320607E-02
   0.115830E+03   0.696885E+00   0.320607E-02
   0.115833E+03   0.696885E+00   0.320607E-02
   0.115836E+03   0.696885E+00   0.320607E-02
   0.115839E+03   0.696885E+00   0.320607E-02
   0.115842E+03   0.696885E+00   0.320607E-02
   0.115845E+03   0.696885E+00   0.320607E-02
   0.115848E+03   0.696885E+00   0.320607E-02
   0.115851E+03   0.696885E+00   0.320607E-02
   0.115854E+03   0.696885E+00   0.320607E-02
   0.115857E+03   0.696885E+00   0.320607E-02
   0.115860E+03   0.696885E+00   0.320607E-02
   0.115863E+03   0.696885E+00   0.320607E-02
   0.115866E+03   0.696885E+00   0.320607E-02
   0.115869E+03   0.696885E+00   0.320607E-02
   0.115872E+03   0.696885E+00   0.320607E-02
   0.115875E+03   0.696885E+00   0.320607E-02
   0.115878E+03   0.696885E+00   0.320607E-02
   0.115881E+03   0.696885E+00   0.320607E-02
   0.115884E+03   0.696885E+00   0.320607E-02
   0.115887E+03   0.696885E+00   0.320607E-02
   0.115890E+03   0.696885E+00   0.320607E-02
   0.115893E+03   0.696885E+00   0.320607E-02
   0.115896E+03   0.696885E+00   0.320607E-02
   0.115899E+03   0.696885E+00   0.320607E-02
   0.115902E+03   0.696885E+00   0.320607E-02
   0.115905E+03   0.696885E+00   0.320607E-02
   0.115908E+03   0.696885E+00   0.320607E-02
   0.115911E+03   0.696885E+00   0.320607E-02
   0.115914E+03   0.696885E+00   0.320607E-02
   0.115917E+03   0.696885E+00   0.320607E-02
   0.115920E+03   0.696885E+00   0.320607E-02
   0.115923E+03   0.696885E+00   0.320607E-02
   0.115926E+03   0.696885E+00   0.320607E-02
   0.115929E+03   0.696885E+00   0.320607E-02
   0.115932E+03   0.696885E+00   0.320607E-02
   0.115935E+03   0.696885E+00   0.320607E-02
   0.115938E+03   0.696885E+00   0.320607E-02
   0.115941E+03   0.696885E+00   0.320607E-02
   0.115944E+03   0.696885E+00   0.320607E-02
   0.115947E+03   0.696885E+00   0.320607E-02
   0.115950E+03   0.696885E+00   0.320607E-02
   0.115953E+03   0.696885E+00   0.320607E-02
   0.115956E+03   0.696885E+00   0.320607E-02
   0.115959E+03   0.696885E+00   0.320607E-02
   0.115962E+03   0.696885E+00   0.320607E-02
   0.115965E+03   0.696885E+00   0.320606E-02
   0.115968E+03   0.696885E+00   0.320606E-02
   0.115971E+03   0.696885E+00   0.320606E-02
   0.115974E+03   0.696885E+00   0.320606E-02
   0.115977E+03   0.696885E+00   0.320606E-02
   0.115980E+03   0.696885E+00   0.320606E-02
   0.115983E+03   0.696885E+00   0.320606E-02
   0.115986E+03   0.696885E+00   0.320606E-02
   0.115989E+03   0.696885E+00   0.320606E-02
   0.115992E+03   0.696885E+00   0.320606E-02
   0.115995E+03   0.696885E+00   0.320606E-02
   0.115998E+03   0.696885E+00   0.320606E-02
   0.116001E+03   0.696885E+00   0.320606E-02
   0.116004E+03   0.696885E+00   0.320606E-02
   0.116007E+03   0.696885E+00   0.320606E-02
   0.116010E+03   0.696885E+00   0.320606E-02
   0.116013E+03   0.696885E+00   0.320606E-02
   0.116016E+03   0.696885E+00   0.320606E-02
   0.116019E+03   0.696885E+00   0.320606E-02
   0.116022E+03   0.696885E+00   0.320606E-02
   0.116025E+03   0.696885E+00   0.320606E-02
   0.116028E+03   0.696885E+00   0.320606E-02
   0.116031E+03   0.696885E+00   0.320606E-02
   0.116034E+03   0.696885E+00   0.320606E-02
   0.116037E+03   0.696885E+00   0.320606E-02
   0.116040E+03   0.696885E+00   0.320606E-02
   0.116043E+03   0.696885E+00   0.320606E-02
   0.116046E+03   0.696885E+00   0.320606E-02
   0.116049E+03   0.696885E+00   0.320606E-02
   0.116052E+03   0.696885E+00   0.320606E-02
   0.116055E+03   0.696885E+00   0.320606E-02
   0.116058E+03   0.696885E+00   0.320606E-02
   0.116061E+03   0.696885E+00   0.320606E-02
   0.116064E+03   0.696885E+00   0.320606E-02
   0.116067E+03   0.696885E+00   0.320606E-02
   0.116070E+03   0.696885E+00   0.320606E-02
   0.116073E+03   0.696885E+00   0.320606E-02
   0.116076E+03   0.696885E+00   0.320606E-02
   0.116079E+03   0.696885E+00   0.320606E-02
   0.116082E+03   0.696885E+00   0.320606E-02
   0.116085E+03   0.696885E+00   0.320606E-02
   0.116088E+03   0.696885E+00   0.320606E-02
   0.116091E+03   0.696885E+00   0.320606E-02
   0.116094E+03   0.696885E+00   0.320606E-02
   0.116097E+03   0.696885E+00   0.320606E-02
   0.116100E+03   0.696885E+00   0.320606E-02
   0.116103E+03   0.696885E+00   0.320606E-02
   0.116106E+03   0.696885E+00   0.320606E-02
   0.116109E+03   0.696885E+00   0.320606E-02
   0.116112E+03   0.696885E+00   0.320606E-02
   0.116115E+03   0.696885E+00   0.320606E-02
   0.116118E+03   0.696885E+00   0.320606E-02
   0.116121E+03   0.696885E+00   0.320606E-02
   0.116124E+03   0.696885E+00   0.320606E-02
   0.116127E+03   0.696885E+00   0.320606E-02
   0.116130E+03   0.696885E+00   0.320606E-02
   0.116133E+03   0.696885E+00   0.320606E-02
   0.116136E+03   0.696885E+00   0.320606E-02
   0.116139E+03   0.696885E+00   0.320606E-02
   0.116142E+03   0.696885E+00   0.320606E-02
   0.116145E+03   0.696885E+00   0.320606E-02
   0.116148E+03   0.696885E+00   0.320606E-02
   0.116151E+03   0.696885E+00   0.320606E-02
   0.116154E+03   0.696885E+00   0.320606E-02
   0.116157E+03   0.696885E+00   0.320606E-02
   0.116160E+03   0.696885E+00   0.320606E-02
   0.116163E+03   0.696885E+00   0.320606E-02
   0.116166E+03   0.696885E+00   0.320606E-02
   0.116169E+03   0.696885E+00   0.320606E-02
   0.116172E+03   0.696885E+00   0.320606E-02
   0.116175E+03   0.696885E+00   0.320606E-02
   0.116178E+03   0.696885E+00   0.320606E-02
   0.116181E+03   0.696885E+00   0.320606E-02
   0.116184E+03   0.696885E+00   0.320606E-02
   0.116187E+03   0.696885E+00   0.320606E-02
   0.116190E+03   0.696885E+00   0.320606E-02
   0.116193E+03   0.696885E+00   0.320606E-02
   0.116196E+03   0.696885E+00   0.320606E-02
   0.116199E+03   0.696885E+00   0.320606E-02
   0.116202E+03   0.696885E+00   0.320606E-02
   0.116205E+03   0.696885E+00   0.320606E-02
   0.116208E+03   0.696885E+00   0.320606E-02
   0.116211E+03   0.696885E+00   0.320606E-02
   0.116214E+03   0.696885E+00   0.320606E-02
   0.116217E+03   0.696885E+00   0.320606E-02
   0.116220E+03   0.696885E+00   0.320606E-02
   0.116223E+03   0.696885E+00   0.320606E-02
   0.116226E+03   0.696885E+00   0.320606E-02
   0.116229E+03   0.696885E+00   0.320606E-02
   0.116232E+03   0.696885E+00   0.320606E-02
   0.116235E+03   0.696885E+00   0.320606E-02
   0.116238E+03   0.696885E+00   0.320606E-02
   0.116241E+03   0.696885E+00   0.320606E-02
   0.116244E+03   0.696885E+00   0.320606E-02
   0.116247E+03   0.696885E+00   0.320606E-02
   0.116250E+03   0.696885E+00   0.320606E-02
   0.116253E+03   0.696885E+00   0.320606E-02
   0.116256E+03   0.696885E+00   0.320606E-02
   0.116259E+03   0.696885E+00   0.320606E-02
   0.116262E+03   0.696885E+00   0.320606E-02
   0.116265E+03   0.696885E+00   0.320606E-02
   0.116268E+03   0.696885E+00   0.320606E-02
   0.116271E+03   0.696885E+00   0.320606E-02
   0.116274E+03   0.696885E+00   0.320606E-02
   0.116277E+03   0.696885E+00   0.320606E-02
   0.116280E+03   0.696885E+00   0.320606E-02
   0.116283E+03   0.696885E+00   0.320606E-02
   0.116286E+03   0.696885E+00   0.320606E-02
   0.116289E+03   0.696885E+00   0.320606E-02
   0.116292E+03   0.696885E+00   0.320606E-02
   0.116295E+03   0.696885E+00   0.320606E-02
   0.116298E+03   0.696885E+00   0.320606E-02
   0.116301E+03   0.696885E+00   0.320606E-02
   0.116304E+03   0.696885E+00   0.320606E-02
   0.116307E+03   0.696885E+00   0.320606E-02
   0.116310E+03   0.696885E+00   0.320606E-02
   0.116313E+03   0.696885E+00   0.320606E-02
   0.116316E+03   0.696885E+00   0.320606E-02
   0.116319E+03   0.696885E+00   0.320606E-02
   0.116322E+03   0.696885E+00   0.320606E-02
   0.116325E+03   0.696885E+00   0.320606E-02
   0.116328E+03   0.696885E+00   0.320606E-02
   0.116331E+03   0.696885E+00   0.320606E-02
   0.116334E+03   0.696885E+00   0.320606E-02
   0.116337E+03   0.696885E+00   0.320606E-02
   0.116340E+03   0.696885E+00   0.320606E-02
   0.116343E+03   0.696885E+00   0.320606E-02
   0.116346E+03   0.696885E+00   0.320606E-02
   0.116348E+03   0.696885E+00   0.320606E-02
   0.116351E+03   0.696885E+00   0.320606E-02
   0.116354E+03   0.696885E+00   0.320606E-02
   0.116357E+03   0.696885E+00   0.320606E-02
   0.116360E+03   0.696885E+00   0.320606E-02
   0.116363E+03   0.696885E+00   0.320606E-02
   0.116366E+03   0.696885E+00   0.320606E-02
   0.116369E+03   0.696885E+00   0.320606E-02
   0.116372E+03   0.696885E+00   0.320606E-02
   0.116375E+03   0.696885E+00   0.320606E-02
   0.116378E+03   0.696885E+00   0.320606E-02
   0.116381E+03   0.696885E+00   0.320606E-02
   0.116384E+03   0.696885E+00   0.320606E-02
   0.116387E+03   0.696885E+00   0.320606E-02
   0.116390E+03   0.696885E+00   0.320606E-02
   0.116393E+03   0.696885E+00   0.320606E-02
   0.116396E+03   0.696885E+00   0.320606E-02
   0.116399E+03   0.696885E+00   0.320606E-02
   0.116402E+03   0.696885E+00   0.320606E-02
   0.116405E+03   0.696885E+00   0.320606E-02
   0.116408E+03   0.696885E+00   0.320606E-02
   0.116411E+03   0.696885E+00   0.320606E-02
   0.116414E+03   0.696885E+00   0.320606E-02
   0.116417E+03   0.696885E+00   0.320606E-02
   0.116420E+03   0.696885E+00   0.320606E-02
   0.116423E+03   0.696885E+00   0.320606E-02
   0.116426E+03   0.696885E+00   0.320606E-02
   0.116429E+03   0.696885E+00   0.320606E-02
   0.116432E+03   0.696885E+00   0.320606E-02
   0.116435E+03   0.696885E+00   0.320606E-02
   0.116438E+03   0.696885E+00   0.320606E-02
   0.116441E+03   0.696885E+00   0.320606E-02
   0.116444E+03   0.696885E+00   0.320606E-02
   0.116447E+03   0.696885E+00   0.320606E-02
   0.116450E+03   0.696885E+00   0.320606E-02
   0.116453E+03   0.696885E+00   0.320606E-02
   0.116456E+03   0.696885E+00   0.320606E-02
   0.116459E+03   0.696885E+00   0.320606E-02
   0.116462E+03   0.696885E+00   0.320606E-02
   0.116465E+03   0.696885E+00   0.320606E-02
   0.116468E+03   0.696885E+00   0.320606E-02
   0.116471E+03   0.696885E+00   0.320606E-02
   0.116474E+03   0.696885E+00   0.320606E-02
   0.116477E+03   0.696885E+00   0.320606E-02
   0.116480E+03   0.696885E+00   0.320606E-02
   0.116483E+03   0.696885E+00   0.320606E-02
   0.116486E+03   0.696885E+00   0.320606E-02
   0.116489E+03   0.696885E+00   0.320606E-02
   0.116492E+03   0.696885E+00   0.320606E-02
   0.116495E+03   0.696885E+00   0.320606E-02
   0.116498E+03   0.696885E+00   0.320606E-02
   0.116501E+03   0.696885E+00   0.320606E-02
   0.116504E+03   0.696885E+00   0.320606E-02
   0.116507E+03   0.696885E+00   0.320606E-02
   0.116510E+03   0.696885E+00   0.320606E-02
   0.116513E+03   0.696885E+00   0.320606E-02
   0.116516E+03   0.696885E+00   0.320606E-02
   0.116519E+03   0.696885E+00   0.320606E-02
   0.116522E+03   0.696885E+00   0.320606E-02
   0.116525E+03   0.696885E+00   0.320606E-02
   0.116528E+03   0.696885E+00   0.320606E-02
   0.116531E+03   0.696885E+00   0.320606E-02
   0.116534E+03   0.696885E+00   0.320606E-02
   0.116537E+03   0.696885E+00   0.320606E-02
   0.116540E+03   0.696885E+00   0.320606E-02
   0.116543E+03   0.696885E+00   0.320606E-02
   0.116546E+03   0.696885E+00   0.320606E-02
   0.116549E+03   0.696885E+00   0.320606E-02
   0.116552E+03   0.696885E+00   0.320596E-02
   0.116555E+03   0.696885E+00   0.320596E-02
   0.116558E+03   0.696885E+00   0.320596E-02
   0.116561E+03   0.696885E+00   0.320596E-02
   0.116564E+03   0.696885E+00   0.320596E-02
   0.116567E+03   0.696885E+00   0.320596E-02
   0.116570E+03   0.696885E+00   0.320596E-02
   0.116573E+03   0.696885E+00   0.320596E-02
   0.116576E+03   0.696885E+00   0.320596E-02
   0.116579E+03   0.696885E+00   0.320596E-02
   0.116582E+03   0.696885E+00   0.320596E-02
   0.116585E+03   0.696885E+00   0.320596E-02
   0.116588E+03   0.696885E+00   0.320596E-02
   0.116591E+03   0.696885E+00   0.320596E-02
   0.116594E+03   0.696885E+00   0.320596E-02
   0.116597E+03   0.696885E+00   0.320596E-02
   0.116600E+03   0.696885E+00   0.320596E-02
   0.116603E+03   0.696885E+00   0.320596E-02
   0.116606E+03   0.696885E+00   0.320602E-02
   0.116609E+03   0.696885E+00   0.320602E-02
   0.116612E+03   0.696885E+00   0.320602E-02
   0.116615E+03   0.696885E+00   0.320602E-02
   0.116618E+03   0.696885E+00   0.320602E-02
   0.116621E+03   0.696885E+00   0.320602E-02
   0.116624E+03   0.696885E+00   0.320602E-02
   0.116627E+03   0.696885E+00   0.320602E-02
   0.116630E+03   0.696885E+00   0.320602E-02
   0.116633E+03   0.696885E+00   0.320602E-02
   0.116636E+03   0.696885E+00   0.320602E-02
   0.116639E+03   0.696885E+00   0.320602E-02
   0.116642E+03   0.696885E+00   0.320602E-02
   0.116645E+03   0.696885E+00   0.320602E-02
   0.116648E+03   0.696885E+00   0.320602E-02
   0.116651E+03   0.696885E+00   0.320602E-02
   0.116654E+03   0.696885E+00   0.320602E-02
   0.116657E+03   0.696885E+00   0.320602E-02
   0.116660E+03   0.696885E+00   0.320602E-02
   0.116663E+03   0.696885E+00   0.320602E-02
   0.116666E+03   0.696885E+00   0.320602E-02
   0.116669E+03   0.696885E+00   0.320590E-02
   0.116672E+03   0.696885E+00   0.320590E-02
   0.116675E+03   0.696885E+00   0.320590E-02
   0.116678E+03   0.696885E+00   0.320590E-02
   0.116681E+03   0.696885E+00   0.320590E-02
   0.116684E+03   0.696885E+00   0.320590E-02
   0.116687E+03   0.696885E+00   0.320590E-02
   0.116690E+03   0.696885E+00   0.320590E-02
   0.116693E+03   0.696885E+00   0.320590E-02
   0.116696E+03   0.696885E+00   0.320590E-02
   0.116699E+03   0.696885E+00   0.320590E-02
   0.116702E+03   0.696885E+00   0.320590E-02
   0.116705E+03   0.696885E+00   0.320590E-02
   0.116708E+03   0.696885E+00   0.320590E-02
   0.116711E+03   0.696885E+00   0.320590E-02
   0.116714E+03   0.696885E+00   0.320590E-02
   0.116717E+03   0.696885E+00   0.320590E-02
   0.116720E+03   0.696885E+00   0.320590E-02
   0.116723E+03   0.696885E+00   0.320590E-02
   0.116726E+03   0.696885E+00   0.320590E-02
   0.116729E+03   0.696885E+00   0.320590E-02
   0.116732E+03   0.696885E+00   0.320590E-02
   0.116735E+03   0.696885E+00   0.320590E-02
   0.116738E+03   0.696885E+00   0.320590E-02
   0.116741E+03   0.696885E+00   0.320590E-02
   0.116744E+03   0.696885E+00   0.320590E-02
   0.116747E+03   0.696885E+00   0.320590E-02
   0.116750E+03   0.696885E+00   0.320590E-02
   0.116753E+03   0.696885E+00   0.320590E-02
   0.116756E+03   0.696885E+00   0.320590E-02
   0.116759E+03   0.696885E+00   0.320590E-02
   0.116762E+03   0.696885E+00   0.320590E-02
   0.116765E+03   0.696885E+00   0.320590E-02
   0.116768E+03   0.696885E+00   0.320590E-02
   0.116771E+03   0.696885E+00   0.320590E-02
   0.116774E+03   0.696885E+00   0.320590E-02
   0.116777E+03   0.696885E+00   0.320590E-02
   0.116780E+03   0.696885E+00   0.320590E-02
   0.116783E+03   0.696885E+00   0.320590E-02
   0.116786E+03   0.696885E+00   0.320590E-02
   0.116789E+03   0.696885E+00   0.320590E-02
   0.116792E+03   0.696885E+00   0.320590E-02
   0.116795E+03   0.696885E+00   0.320590E-02
   0.116798E+03   0.696885E+00   0.320590E-02
   0.116801E+03   0.696885E+00   0.320590E-02
   0.116804E+03   0.696885E+00   0.320590E-02
   0.116807E+03   0.696885E+00   0.320590E-02
   0.116810E+03   0.696885E+00   0.320590E-02
   0.116813E+03   0.696885E+00   0.320590E-02
   0.116816E+03   0.696885E+00   0.320590E-02
   0.116819E+03   0.696885E+00   0.320590E-02
   0.116822E+03   0.696885E+00   0.320590E-02
   0.116825E+03   0.696885E+00   0.320590E-02
   0.116828E+03   0.696885E+00   0.320590E-02
   0.116831E+03   0.696885E+00   0.320590E-02
   0.116834E+03   0.696885E+00   0.320590E-02
   0.116837E+03   0.696885E+00   0.320590E-02
   0.116840E+03   0.696885E+00   0.320590E-02
   0.116843E+03   0.696885E+00   0.320590E-02
   0.116846E+03   0.696885E+00   0.320590E-02
   0.116849E+03   0.696885E+00   0.320590E-02
   0.116852E+03   0.696885E+00   0.320590E-02
   0.116855E+03   0.696885E+00   0.320590E-02
   0.116858E+03   0.696885E+00   0.320590E-02
   0.116861E+03   0.696885E+00   0.320590E-02
   0.116864E+03   0.696885E+00   0.320590E-02
   0.116867E+03   0.696885E+00   0.320590E-02
   0.116870E+03   0.696885E+00   0.320590E-02
   0.116873E+03   0.696885E+00   0.320590E-02
   0.116876E+03   0.696885E+00   0.320590E-02
   0.116879E+03   0.696885E+00   0.320590E-02
   0.116882E+03   0.696885E+00   0.320590E-02
   0.116885E+03   0.696885E+00   0.320590E-02
   0.116888E+03   0.696885E+00   0.320590E-02
   0.116891E+03   0.696885E+00   0.320590E-02
   0.116894E+03   0.696885E+00   0.320590E-02
   0.116897E+03   0.696885E+00   0.320590E-02
   0.116900E+03   0.696885E+00   0.320590E-02
